,Year,Commodity,Country,LRIC q15
860,2017,Dairy products and birds’ eggs,Burundi,0.0
861,2017,Dairy products and birds’ eggs,Cabo Verde,0.0
862,2017,Dairy products and birds’ eggs,Comoros,0.0
863,2017,Dairy products and birds’ eggs,Congo,0.0
864,2017,Dairy products and birds’ eggs,Grenada,0.0
865,2017,Dairy products and birds’ eggs,Kiribati,0.0
866,2017,Dairy products and birds’ eggs,Mauritania,0.0
867,2017,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
868,2018,Dairy products and birds’ eggs,Germany,0.13931463727755014
869,2018,Dairy products and birds’ eggs,Italy,0.10347740380515419
870,2018,Dairy products and birds’ eggs,Netherlands,0.10216980639196417
871,2018,Dairy products and birds’ eggs,France,0.09782783281003919
872,2018,Dairy products and birds’ eggs,Belgium,0.09215320657490031
873,2018,Dairy products and birds’ eggs,USA,0.08058377672932107
874,2018,Dairy products and birds’ eggs,New Zealand,0.06913913799708239
875,2018,Dairy products and birds’ eggs,Australia,0.06904183798278996
876,2018,Dairy products and birds’ eggs,Poland,0.02789228581853578
877,2018,Dairy products and birds’ eggs,Russian Federation,0.015943670657185535
878,2018,Dairy products and birds’ eggs,Belarus,0.015925024450182724
879,2018,Dairy products and birds’ eggs,United Arab Emirates,0.010379864442443716
880,2018,Dairy products and birds’ eggs,Saudi Arabia,0.010379560939818091
881,2018,Dairy products and birds’ eggs,Ireland,0.00927614348657677
882,2018,Dairy products and birds’ eggs,United Kingdom,0.00926827845840935
883,2018,Dairy products and birds’ eggs,South Africa,0.009202410804121968
884,2018,Dairy products and birds’ eggs,Argentina,0.008829120941950694
885,2018,Dairy products and birds’ eggs,Uruguay,0.008829098660042011
886,2018,Dairy products and birds’ eggs,Brazil,0.008824973014300883
887,2018,Dairy products and birds’ eggs,Spain,0.007789119680346422
888,2018,Dairy products and birds’ eggs,Denmark,0.006343095183110102
889,2018,Dairy products and birds’ eggs,Malaysia,0.006271299529374051
890,2018,Dairy products and birds’ eggs,Latvia,0.0059331862914468935
891,2018,Dairy products and birds’ eggs,Lithuania,0.0059303217055324915
892,2018,Dairy products and birds’ eggs,Estonia,0.005930206251366556
893,2018,Dairy products and birds’ eggs,Slovenia,0.005896584368946135
894,2018,Dairy products and birds’ eggs,Croatia,0.0058910488176558955
895,2018,Dairy products and birds’ eggs,Uganda,0.005787134899470407
896,2018,Dairy products and birds’ eggs,Kenya,0.0057867390495999005
897,2018,Dairy products and birds’ eggs,Ukraine,0.0044954758341423495
898,2018,Dairy products and birds’ eggs,Thailand,0.004370414842250815
899,2018,Dairy products and birds’ eggs,Serbia,0.00435050395409223
900,2018,Dairy products and birds’ eggs,Greece,0.003216734484230296
901,2018,Dairy products and birds’ eggs,Portugal,0.0030945783373537857
902,2018,Dairy products and birds’ eggs,Hungary,0.0029922893032901243
903,2018,Dairy products and birds’ eggs,Peru,0.0029765684878883627
904,2018,Dairy products and birds’ eggs,Nicaragua,0.002895732195838292
905,2018,Dairy products and birds’ eggs,India,0.0017696461999453339
906,2018,Dairy products and birds’ eggs,Czechia,0.00156696782908547
907,2018,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.0015351072168072087
908,2018,Dairy products and birds’ eggs,Mexico,0.0015282317701111859
909,2018,Dairy products and birds’ eggs,Romania,0.0015062918629716049
910,2018,Dairy products and birds’ eggs,Philippines,0.0014771197822069698
911,2018,Dairy products and birds’ eggs,Colombia,0.001469362602117895
912,2018,Dairy products and birds’ eggs,El Salvador,0.0014687237099636112
913,2018,Dairy products and birds’ eggs,Bosnia Herzegovina,0.0014681059605480492
914,2018,Dairy products and birds’ eggs,Israel,0.0014646489138634938
915,2018,Dairy products and birds’ eggs,Fiji,0.0014637541635463245
916,2018,Dairy products and birds’ eggs,United Rep. of Tanzania,0.0005800040834668114
917,2018,Dairy products and birds’ eggs,Turkey,0.00048286897259953353
918,2018,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.0003633661350307541
919,2018,Dairy products and birds’ eggs,Sweden,0.000331363158365808
920,2018,Dairy products and birds’ eggs,Switzerland,0.00032901365453722874
921,2018,Dairy products and birds’ eggs,Canada,0.0002730652704634827
922,2018,Dairy products and birds’ eggs,Singapore,0.00024238521091539424
923,2018,Dairy products and birds’ eggs,China,0.0002195026445750082
924,2018,Dairy products and birds’ eggs,Rep. of Korea,0.0002171668901175656
925,2018,Dairy products and birds’ eggs,Indonesia,0.00015142008203828657
926,2018,Dairy products and birds’ eggs,Finland,0.00012028469560257992
927,2018,Dairy products and birds’ eggs,Bulgaria,0.00011529338783285137
928,2018,Dairy products and birds’ eggs,Pakistan,9.112581082418228e-05
929,2018,Dairy products and birds’ eggs,Slovakia,8.971453993842061e-05
930,2018,Dairy products and birds’ eggs,Dominican Rep.,8.851953312341142e-05
931,2018,Dairy products and birds’ eggs,Cyprus,8.427724249983078e-05
932,2018,Dairy products and birds’ eggs,Mauritius,8.054927995277005e-05
933,2018,Dairy products and birds’ eggs,Morocco,5.7540422635336783e-05
934,2018,Dairy products and birds’ eggs,Japan,5.603038757351815e-05
935,2018,Dairy products and birds’ eggs,Viet Nam,5.1558648809205394e-05
936,2018,Dairy products and birds’ eggs,Barbados,4.7665126811494186e-05
937,2018,Dairy products and birds’ eggs,Kazakhstan,4.536627605571233e-05
938,2018,Dairy products and birds’ eggs,North Macedonia,4.5268107728883385e-05
939,2018,Dairy products and birds’ eggs,Norway,4.477408828312942e-05
940,2018,Dairy products and birds’ eggs,Zambia,4.4208774507482956e-05
941,2018,Dairy products and birds’ eggs,Belize,4.3407622431745806e-05
942,2018,Dairy products and birds’ eggs,Luxembourg,4.243903426799676e-05
943,2018,Dairy products and birds’ eggs,Guatemala,4.23922036015646e-05
944,2018,Dairy products and birds’ eggs,Jamaica,3.887752365358311e-05
945,2018,Dairy products and birds’ eggs,Lebanon,3.408607228887732e-05
946,2018,Dairy products and birds’ eggs,Senegal,2.9065170219948424e-05
947,2018,Dairy products and birds’ eggs,Uzbekistan,2.7201492993486653e-05
948,2018,Dairy products and birds’ eggs,Burundi,2.6747883654730565e-05
949,2018,Dairy products and birds’ eggs,Kyrgyzstan,2.6157046574382857e-05
950,2018,Dairy products and birds’ eggs,Rep. of Moldova,2.492174326605383e-05
951,2018,Dairy products and birds’ eggs,Nigeria,2.1465245685402028e-05
952,2018,Dairy products and birds’ eggs,Guyana,2.0000809463973547e-05
953,2018,Dairy products and birds’ eggs,Iceland,1.7032566863122142e-05
954,2018,Dairy products and birds’ eggs,Namibia,1.64201282944747e-05
955,2018,Dairy products and birds’ eggs,Bolivia (Plurinational State of),1.4797642249728734e-05
956,2018,Dairy products and birds’ eggs,Montenegro,1.4261150126891097e-05
957,2018,Dairy products and birds’ eggs,Kuwait,1.3158838886949337e-05
958,2018,Dairy products and birds’ eggs,Benin,1.2848458163170078e-05
959,2018,Dairy products and birds’ eggs,Botswana,1.2768385878513793e-05
960,2018,Dairy products and birds’ eggs,Armenia,1.2749636314016492e-05
961,2018,Dairy products and birds’ eggs,Jordan,1.2621496865000895e-05
962,2018,Dairy products and birds’ eggs,Georgia,1.2191022916845246e-05
963,2018,Dairy products and birds’ eggs,Mongolia,1.1212292409619268e-05
964,2018,Dairy products and birds’ eggs,Zimbabwe,1.082186253875658e-05
965,2018,Dairy products and birds’ eggs,Sri Lanka,1.0564127412828553e-05
966,2018,Dairy products and birds’ eggs,Paraguay,1.0165913388765528e-05
967,2018,Dairy products and birds’ eggs,Qatar,9.859639843765258e-06
968,2018,Dairy products and birds’ eggs,Niger,7.961410475005234e-06
969,2018,Dairy products and birds’ eggs,Azerbaijan,7.675367351123586e-06
970,2018,Dairy products and birds’ eggs,Albania,7.638677931635098e-06
971,2018,Dairy products and birds’ eggs,Lesotho,6.7589795501703635e-06
972,2018,Dairy products and birds’ eggs,Ecuador,6.498791583126388e-06
973,2018,Dairy products and birds’ eggs,State of Palestine,6.0665601704215656e-06
974,2018,Dairy products and birds’ eggs,Bermuda,4.9590486275505e-06
975,2018,Dairy products and birds’ eggs,Gambia,1.750268349210926e-06
976,2018,Dairy products and birds’ eggs,Brunei Darussalam,1.4152564575306568e-06
977,2018,Dairy products and birds’ eggs,Cambodia,1.2086263451542908e-06
978,2018,Dairy products and birds’ eggs,Lao People's Dem. Rep.,2.3582498508761993e-07
979,2018,Dairy products and birds’ eggs,"China, Macao SAR",1.9928415952659066e-07
980,2018,Dairy products and birds’ eggs,Aruba,0.0
981,2018,Dairy products and birds’ eggs,Cabo Verde,0.0
982,2018,Dairy products and birds’ eggs,Comoros,0.0
983,2018,Dairy products and birds’ eggs,Congo,0.0
984,2018,Dairy products and birds’ eggs,Grenada,0.0
985,2018,Dairy products and birds’ eggs,Kiribati,0.0
986,2018,Dairy products and birds’ eggs,Madagascar,0.0
987,2018,Dairy products and birds’ eggs,Mauritania,0.0
988,2018,Dairy products and birds’ eggs,Myanmar,0.0
989,2018,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
990,2018,Dairy products and birds’ eggs,Seychelles,0.0
991,2018,Dairy products and birds’ eggs,Tajikistan,0.0
992,2019,Dairy products and birds’ eggs,Germany,0.13214606490128813
993,2019,Dairy products and birds’ eggs,Italy,0.10378451297462728
994,2019,Dairy products and birds’ eggs,Netherlands,0.10058080182597978
995,2019,Dairy products and birds’ eggs,France,0.09372386338321226
996,2019,Dairy products and birds’ eggs,Belgium,0.09198222216204861
997,2019,Dairy products and birds’ eggs,USA,0.0851590463221825
998,2019,Dairy products and birds’ eggs,New Zealand,0.0736762593698203
999,2019,Dairy products and birds’ eggs,Australia,0.07364680235013217
1000,2019,Dairy products and birds’ eggs,Poland,0.0279774913253058
1001,2019,Dairy products and birds’ eggs,Russian Federation,0.015935498304213713
1002,2019,Dairy products and birds’ eggs,Belarus,0.01592182627759539
1003,2019,Dairy products and birds’ eggs,United Arab Emirates,0.010594054748479645
1004,2019,Dairy products and birds’ eggs,Saudi Arabia,0.01058759752602643
1005,2019,Dairy products and birds’ eggs,Ireland,0.009210729778008993
1006,2019,Dairy products and birds’ eggs,United Kingdom,0.009210729778008991
1007,2019,Dairy products and birds’ eggs,Malaysia,0.009166798254690715
1008,2019,Dairy products and birds’ eggs,Croatia,0.008785868598563411
1009,2019,Dairy products and birds’ eggs,Brazil,0.008781642515112218
1010,2019,Dairy products and birds’ eggs,Argentina,0.00877983810865408
1011,2019,Dairy products and birds’ eggs,Uruguay,0.008779691505279283
1012,2019,Dairy products and birds’ eggs,South Africa,0.007394772748840287
1013,2019,Dairy products and birds’ eggs,Slovenia,0.0073641964640766685
1014,2019,Dairy products and birds’ eggs,Denmark,0.006252305527264849
1015,2019,Dairy products and birds’ eggs,Serbia,0.0057812309436421445
1016,2019,Dairy products and birds’ eggs,Bosnia Herzegovina,0.005780325688675989
1017,2019,Dairy products and birds’ eggs,Spain,0.004778238121704006
1018,2019,Dairy products and birds’ eggs,Ukraine,0.004490093601134831
1019,2019,Dairy products and birds’ eggs,Lithuania,0.004445405215454171
1020,2019,Dairy products and birds’ eggs,Latvia,0.004445387785611635
1021,2019,Dairy products and birds’ eggs,Estonia,0.004444908938537705
1022,2019,Dairy products and birds’ eggs,Thailand,0.004375867473045925
1023,2019,Dairy products and birds’ eggs,Kenya,0.004352453888362514
1024,2019,Dairy products and birds’ eggs,Uganda,0.0043513127547620285
1025,2019,Dairy products and birds’ eggs,Hungary,0.003215225012640525
1026,2019,Dairy products and birds’ eggs,Portugal,0.003083413672744703
1027,2019,Dairy products and birds’ eggs,Peru,0.0029878786602261067
1028,2019,Dairy products and birds’ eggs,Nicaragua,0.0028719295517944604
1029,2019,Dairy products and birds’ eggs,Greece,0.0017529608529550105
1030,2019,Dairy products and birds’ eggs,Romania,0.0017180371618719132
1031,2019,Dairy products and birds’ eggs,Czechia,0.0015664162137259466
1032,2019,Dairy products and birds’ eggs,Mexico,0.0015482211761839327
1033,2019,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.0014782676836222117
1034,2019,Dairy products and birds’ eggs,Fiji,0.0014737471248387139
1035,2019,Dairy products and birds’ eggs,Kazakhstan,0.0014631627708213792
1036,2019,Dairy products and birds’ eggs,Uzbekistan,0.0014631313251008602
1037,2019,Dairy products and birds’ eggs,Zambia,0.001459961195622241
1038,2019,Dairy products and birds’ eggs,Israel,0.0014565375452399367
1039,2019,Dairy products and birds’ eggs,El Salvador,0.0014383026805569242
1040,2019,Dairy products and birds’ eggs,India,0.00045483246798572126
1041,2019,Dairy products and birds’ eggs,Turkey,0.00034419535770060936
1042,2019,Dairy products and birds’ eggs,United Rep. of Tanzania,0.000328736868474703
1043,2019,Dairy products and birds’ eggs,Singapore,0.00032687274998186087
1044,2019,Dairy products and birds’ eggs,Switzerland,0.0002995187331356111
1045,2019,Dairy products and birds’ eggs,Canada,0.00028609370288046077
1046,2019,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.00020665456545345358
1047,2019,Dairy products and birds’ eggs,China,0.0001845756300411774
1048,2019,Dairy products and birds’ eggs,Indonesia,0.00017368060203522376
1049,2019,Dairy products and birds’ eggs,Mauritius,0.00013529283001040488
1050,2019,Dairy products and birds’ eggs,Philippines,0.00012920550818616453
1051,2019,Dairy products and birds’ eggs,Bulgaria,0.00012384753975627384
1052,2019,Dairy products and birds’ eggs,Rep. of Korea,0.00011961522252988728
1053,2019,Dairy products and birds’ eggs,Cyprus,8.487451921061377e-05
1054,2019,Dairy products and birds’ eggs,Morocco,8.425761062432066e-05
1055,2019,Dairy products and birds’ eggs,Finland,8.049884277119649e-05
1056,2019,Dairy products and birds’ eggs,Slovakia,7.612976658037825e-05
1057,2019,Dairy products and birds’ eggs,Norway,7.273989858542185e-05
1058,2019,Dairy products and birds’ eggs,Japan,5.9747480530671985e-05
1059,2019,Dairy products and birds’ eggs,Lebanon,5.842985251141862e-05
1060,2019,Dairy products and birds’ eggs,Dominican Rep.,5.546033521067331e-05
1061,2019,Dairy products and birds’ eggs,Sweden,5.192968341048027e-05
1062,2019,Dairy products and birds’ eggs,North Macedonia,4.3400872954602496e-05
1063,2019,Dairy products and birds’ eggs,Belize,3.583749269570564e-05
1064,2019,Dairy products and birds’ eggs,Rep. of Moldova,3.53777546833272e-05
1065,2019,Dairy products and birds’ eggs,Pakistan,3.474681237071224e-05
1066,2019,Dairy products and birds’ eggs,Viet Nam,3.434061895286155e-05
1067,2019,Dairy products and birds’ eggs,Nigeria,2.9353664880379745e-05
1068,2019,Dairy products and birds’ eggs,Zimbabwe,2.6315187887818224e-05
1069,2019,Dairy products and birds’ eggs,Sri Lanka,2.6283410281078106e-05
1070,2019,Dairy products and birds’ eggs,Colombia,2.579086767411608e-05
1071,2019,Dairy products and birds’ eggs,Georgia,2.317229430210611e-05
1072,2019,Dairy products and birds’ eggs,Paraguay,2.3109276849413344e-05
1073,2019,Dairy products and birds’ eggs,Kyrgyzstan,2.0648919259945064e-05
1074,2019,Dairy products and birds’ eggs,Luxembourg,1.9987987062442246e-05
1075,2019,Dairy products and birds’ eggs,Iceland,1.862091650724253e-05
1076,2019,Dairy products and birds’ eggs,Namibia,1.718262552162309e-05
1077,2019,Dairy products and birds’ eggs,Jamaica,1.6793627997766694e-05
1078,2019,Dairy products and birds’ eggs,Qatar,1.263262128523166e-05
1079,2019,Dairy products and birds’ eggs,Senegal,1.066149716168499e-05
1080,2019,Dairy products and birds’ eggs,Benin,9.961298723207632e-06
1081,2019,Dairy products and birds’ eggs,Niger,9.73558704342874e-06
1082,2019,Dairy products and birds’ eggs,Myanmar,9.386030634941647e-06
1083,2019,Dairy products and birds’ eggs,Albania,9.089574062529779e-06
1084,2019,Dairy products and birds’ eggs,Jordan,8.644185628843098e-06
1085,2019,Dairy products and birds’ eggs,Guyana,7.472558027734075e-06
1086,2019,Dairy products and birds’ eggs,Tajikistan,7.433055049313135e-06
1087,2019,Dairy products and birds’ eggs,Burundi,7.365936304795027e-06
1088,2019,Dairy products and birds’ eggs,Kuwait,7.084823565966315e-06
1089,2019,Dairy products and birds’ eggs,Armenia,7.054543742069236e-06
1090,2019,Dairy products and birds’ eggs,Barbados,6.954254348726589e-06
1091,2019,Dairy products and birds’ eggs,Montenegro,5.713066941245506e-06
1092,2019,Dairy products and birds’ eggs,Botswana,5.642713871922785e-06
1093,2019,Dairy products and birds’ eggs,Lesotho,5.642713871922785e-06
1094,2019,Dairy products and birds’ eggs,Guatemala,5.54362766000404e-06
1095,2019,Dairy products and birds’ eggs,State of Palestine,5.452952074096238e-06
1096,2019,Dairy products and birds’ eggs,Bolivia (Plurinational State of),5.303425515812971e-06
1097,2019,Dairy products and birds’ eggs,Azerbaijan,5.134047075258572e-06
1098,2019,Dairy products and birds’ eggs,Ecuador,3.710253121059929e-06
1099,2019,Dairy products and birds’ eggs,Mongolia,2.930129331943441e-06
1100,2019,Dairy products and birds’ eggs,Bermuda,2.8253896209979485e-06
1101,2019,Dairy products and birds’ eggs,Cabo Verde,2.8253896209979485e-06
1102,2019,Dairy products and birds’ eggs,Brunei Darussalam,1.178252066193264e-06
1103,2019,Dairy products and birds’ eggs,Aruba,7.714569146413923e-07
1104,2019,Dairy products and birds’ eggs,Cambodia,2.2393826806917347e-07
1105,2019,Dairy products and birds’ eggs,Lao People's Dem. Rep.,2.2393826806917347e-07
1106,2019,Dairy products and birds’ eggs,"China, Macao SAR",2.1885442368621036e-07
1107,2019,Dairy products and birds’ eggs,Comoros,0.0
1108,2019,Dairy products and birds’ eggs,Congo,0.0
1109,2019,Dairy products and birds’ eggs,Gambia,0.0
1110,2019,Dairy products and birds’ eggs,Grenada,0.0
1111,2019,Dairy products and birds’ eggs,Kiribati,0.0
1112,2019,Dairy products and birds’ eggs,Madagascar,0.0
1113,2019,Dairy products and birds’ eggs,Mauritania,0.0
1114,2019,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
1115,2019,Dairy products and birds’ eggs,Seychelles,0.0
1116,2020,Dairy products and birds’ eggs,Germany,0.11417832633886986
1117,2020,Dairy products and birds’ eggs,Netherlands,0.10937507551527795
1118,2020,Dairy products and birds’ eggs,USA,0.10472058806620632
1119,2020,Dairy products and birds’ eggs,Belgium,0.10135316695980033
1120,2020,Dairy products and birds’ eggs,New Zealand,0.08395292621809168
1121,2020,Dairy products and birds’ eggs,Australia,0.08227818986773018
1122,2020,Dairy products and birds’ eggs,France,0.07890549456759496
1123,2020,Dairy products and birds’ eggs,Italy,0.056898966546744346
1124,2020,Dairy products and birds’ eggs,Poland,0.026247058513379534
1125,2020,Dairy products and birds’ eggs,United Kingdom,0.016529276373536027
1126,2020,Dairy products and birds’ eggs,Ireland,0.016480717810329715
1127,2020,Dairy products and birds’ eggs,Uruguay,0.013056467369450469
1128,2020,Dairy products and birds’ eggs,Brazil,0.013055373243953268
1129,2020,Dairy products and birds’ eggs,Argentina,0.013054973037573662
1130,2020,Dairy products and birds’ eggs,Russian Federation,0.012958279953371439
1131,2020,Dairy products and birds’ eggs,Belarus,0.012958114841354312
1132,2020,Dairy products and birds’ eggs,South Africa,0.011721933573968774
1133,2020,Dairy products and birds’ eggs,Saudi Arabia,0.010267332233066846
1134,2020,Dairy products and birds’ eggs,Denmark,0.006965431742856852
1135,2020,Dairy products and birds’ eggs,Malaysia,0.006852746306551286
1136,2020,Dairy products and birds’ eggs,Slovenia,0.00662045375916852
1137,2020,Dairy products and birds’ eggs,Croatia,0.006619586731992409
1138,2020,Dairy products and birds’ eggs,United Arab Emirates,0.00551684739832319
1139,2020,Dairy products and birds’ eggs,Spain,0.005300978229664842
1140,2020,Dairy products and birds’ eggs,Lithuania,0.005114231721747947
1141,2020,Dairy products and birds’ eggs,Estonia,0.005108070293804839
1142,2020,Dairy products and birds’ eggs,Latvia,0.005108030839739409
1143,2020,Dairy products and birds’ eggs,Ukraine,0.005059376420530592
1144,2020,Dairy products and birds’ eggs,Turkey,0.0050379953107688134
1145,2020,Dairy products and birds’ eggs,Thailand,0.00490354534520772
1146,2020,Dairy products and birds’ eggs,Serbia,0.0048718293403575835
1147,2020,Dairy products and birds’ eggs,Kenya,0.004851344277999836
1148,2020,Dairy products and birds’ eggs,Uganda,0.00485072340110459
1149,2020,Dairy products and birds’ eggs,Greece,0.0034921676119030447
1150,2020,Dairy products and birds’ eggs,Peru,0.003416648815073842
1151,2020,Dairy products and birds’ eggs,Portugal,0.003396235971101298
1152,2020,Dairy products and birds’ eggs,Nicaragua,0.0032635897085414533
1153,2020,Dairy products and birds’ eggs,Zambia,0.0019442078011462157
1154,2020,Dairy products and birds’ eggs,Czechia,0.0017765464522869585
1155,2020,Dairy products and birds’ eggs,Mexico,0.0017477939506696653
1156,2020,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.0017236760626074725
1157,2020,Dairy products and birds’ eggs,Kazakhstan,0.0016742579311680142
1158,2020,Dairy products and birds’ eggs,Romania,0.0016675792935083422
1159,2020,Dairy products and birds’ eggs,El Salvador,0.0016664059455080188
1160,2020,Dairy products and birds’ eggs,Bosnia Herzegovina,0.001655597297376403
1161,2020,Dairy products and birds’ eggs,Viet Nam,0.0016518455630979891
1162,2020,Dairy products and birds’ eggs,Fiji,0.0016402178646889728
1163,2020,Dairy products and birds’ eggs,Israel,0.0016240344165735596
1164,2020,Dairy products and birds’ eggs,Uzbekistan,0.0016195440865761884
1165,2020,Dairy products and birds’ eggs,India,0.0005494451468943871
1166,2020,Dairy products and birds’ eggs,United Rep. of Tanzania,0.00038587558485879127
1167,2020,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.000322936577033086
1168,2020,Dairy products and birds’ eggs,China,0.0002982809633247609
1169,2020,Dairy products and birds’ eggs,Canada,0.0002978496721108502
1170,2020,Dairy products and birds’ eggs,Switzerland,0.00029623804428663566
1171,2020,Dairy products and birds’ eggs,Singapore,0.00024395151403096356
1172,2020,Dairy products and birds’ eggs,Rep. of Korea,0.00021448092101734032
1173,2020,Dairy products and birds’ eggs,Lebanon,0.00018054414500379078
1174,2020,Dairy products and birds’ eggs,Indonesia,0.00017836461134440089
1175,2020,Dairy products and birds’ eggs,Hungary,0.0001581753508271724
1176,2020,Dairy products and birds’ eggs,Finland,0.00012894417824112713
1177,2020,Dairy products and birds’ eggs,Norway,0.00012635434999190497
1178,2020,Dairy products and birds’ eggs,Colombia,0.00012316012528647668
1179,2020,Dairy products and birds’ eggs,Philippines,0.0001192326225441147
1180,2020,Dairy products and birds’ eggs,Morocco,0.00011912024933936369
1181,2020,Dairy products and birds’ eggs,Sweden,0.00010846217584940977
1182,2020,Dairy products and birds’ eggs,Bulgaria,9.435475130980424e-05
1183,2020,Dairy products and birds’ eggs,Cyprus,8.90023342992923e-05
1184,2020,Dairy products and birds’ eggs,Slovakia,8.879641987986267e-05
1185,2020,Dairy products and birds’ eggs,Pakistan,8.805623536335935e-05
1186,2020,Dairy products and birds’ eggs,Sri Lanka,8.37673585271166e-05
1187,2020,Dairy products and birds’ eggs,Dominican Rep.,8.253730565723985e-05
1188,2020,Dairy products and birds’ eggs,Namibia,7.075520225209767e-05
1189,2020,Dairy products and birds’ eggs,Guatemala,6.922242823017453e-05
1190,2020,Dairy products and birds’ eggs,Mauritius,6.651869525941917e-05
1191,2020,Dairy products and birds’ eggs,Japan,6.0756690780723434e-05
1192,2020,Dairy products and birds’ eggs,Jordan,5.269820283792364e-05
1193,2020,Dairy products and birds’ eggs,Kyrgyzstan,4.9682963597482456e-05
1194,2020,Dairy products and birds’ eggs,Belize,4.583661740214521e-05
1195,2020,Dairy products and birds’ eggs,Nigeria,3.987648425131156e-05
1196,2020,Dairy products and birds’ eggs,Madagascar,3.4847645738911724e-05
1197,2020,Dairy products and birds’ eggs,Zimbabwe,3.447198089884785e-05
1198,2020,Dairy products and birds’ eggs,Senegal,3.35292212783361e-05
1199,2020,Dairy products and birds’ eggs,Luxembourg,2.925124775722415e-05
1200,2020,Dairy products and birds’ eggs,North Macedonia,2.507210248048908e-05
1201,2020,Dairy products and birds’ eggs,Paraguay,2.314794636982319e-05
1202,2020,Dairy products and birds’ eggs,Benin,2.284400802166304e-05
1203,2020,Dairy products and birds’ eggs,Rep. of Moldova,2.188762768088377e-05
1204,2020,Dairy products and birds’ eggs,Iceland,2.13011114921201e-05
1205,2020,Dairy products and birds’ eggs,Niger,1.9122125902679406e-05
1206,2020,Dairy products and birds’ eggs,Jamaica,1.7657293452139877e-05
1207,2020,Dairy products and birds’ eggs,Lesotho,1.6522253256284388e-05
1208,2020,Dairy products and birds’ eggs,Georgia,1.4817688185033096e-05
1209,2020,Dairy products and birds’ eggs,Albania,1.3549594507336123e-05
1210,2020,Dairy products and birds’ eggs,Burundi,1.116249807140405e-05
1211,2020,Dairy products and birds’ eggs,Myanmar,1.1050663531551765e-05
1212,2020,Dairy products and birds’ eggs,Kuwait,1.0384454278899431e-05
1213,2020,Dairy products and birds’ eggs,Guyana,9.97957635403555e-06
1214,2020,Dairy products and birds’ eggs,State of Palestine,8.066200516904594e-06
1215,2020,Dairy products and birds’ eggs,Mongolia,7.75407618806053e-06
1216,2020,Dairy products and birds’ eggs,Armenia,6.971421237663645e-06
1217,2020,Dairy products and birds’ eggs,Montenegro,6.042831542656948e-06
1218,2020,Dairy products and birds’ eggs,Qatar,5.802292452444642e-06
1219,2020,Dairy products and birds’ eggs,Barbados,5.686626503309393e-06
1220,2020,Dairy products and birds’ eggs,Ecuador,4.967505121927257e-06
1221,2020,Dairy products and birds’ eggs,Bolivia (Plurinational State of),3.205249695953498e-06
1222,2020,Dairy products and birds’ eggs,Lao People's Dem. Rep.,2.8503724903164615e-06
1223,2020,Dairy products and birds’ eggs,Azerbaijan,2.3662339820246903e-06
1224,2020,Dairy products and birds’ eggs,Grenada,2.1947896941587147e-06
1225,2020,Dairy products and birds’ eggs,"China, Macao SAR",2.19192884757005e-06
1226,2020,Dairy products and birds’ eggs,Brunei Darussalam,1.979422970981257e-06
1227,2020,Dairy products and birds’ eggs,Cambodia,1.445418612950933e-06
1228,2020,Dairy products and birds’ eggs,Cabo Verde,7.977473068149125e-07
1229,2020,Dairy products and birds’ eggs,Aruba,0.0
1230,2020,Dairy products and birds’ eggs,Bermuda,0.0
1231,2020,Dairy products and birds’ eggs,Botswana,0.0
1232,2020,Dairy products and birds’ eggs,Comoros,0.0
1233,2020,Dairy products and birds’ eggs,Congo,0.0
1234,2020,Dairy products and birds’ eggs,Gambia,0.0
1235,2020,Dairy products and birds’ eggs,Kiribati,0.0
1236,2020,Dairy products and birds’ eggs,Mauritania,0.0
1237,2020,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
1238,2020,Dairy products and birds’ eggs,Seychelles,0.0
1239,2020,Dairy products and birds’ eggs,Tajikistan,0.0
1240,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",China,0.12838169267745048
1241,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",USA,0.11611092142087195
1242,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Russian Federation,0.11296308520546468
1243,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Canada,0.07808408398908566
1244,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belarus,0.06860024132431955
1245,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Norway,0.06730758790082264
1246,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Kingdom,0.058304629845492076
1247,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Thailand,0.055014287954941746
1248,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Spain,0.053968574437809044
