,Year,Commodity,Country,LRIC q15
745,2017,Dairy products and birds’ eggs,Germany,0.09906645705865225
746,2017,Dairy products and birds’ eggs,USA,0.08306014211431266
747,2017,Dairy products and birds’ eggs,Netherlands,0.07559486755912448
748,2017,Dairy products and birds’ eggs,France,0.06326345228235832
749,2017,Dairy products and birds’ eggs,Poland,0.046469065823470206
750,2017,Dairy products and birds’ eggs,South Africa,0.028328941667359015
751,2017,Dairy products and birds’ eggs,Russian Federation,0.028104213675188693
752,2017,Dairy products and birds’ eggs,Belgium,0.02616118398741619
753,2017,Dairy products and birds’ eggs,Denmark,0.024207913917405427
754,2017,Dairy products and birds’ eggs,United Arab Emirates,0.023928287324513405
755,2017,Dairy products and birds’ eggs,Malaysia,0.02050185161754148
756,2017,Dairy products and birds’ eggs,United Kingdom,0.019790625020264515
757,2017,Dairy products and birds’ eggs,Ukraine,0.01919507179707403
758,2017,Dairy products and birds’ eggs,Saudi Arabia,0.01909114022423502
759,2017,Dairy products and birds’ eggs,Italy,0.016429605483829726
760,2017,Dairy products and birds’ eggs,Australia,0.01565883895584586
761,2017,Dairy products and birds’ eggs,Lithuania,0.014717309651371817
762,2017,Dairy products and birds’ eggs,Argentina,0.01469921168098845
763,2017,Dairy products and birds’ eggs,Brazil,0.014529033620157174
764,2017,Dairy products and birds’ eggs,Peru,0.014445417602596378
765,2017,Dairy products and birds’ eggs,Thailand,0.014299026725603809
766,2017,Dairy products and birds’ eggs,Ireland,0.010474202063300879
767,2017,Dairy products and birds’ eggs,Belarus,0.009860447679911207
768,2017,Dairy products and birds’ eggs,Uruguay,0.009805625556082899
769,2017,Dairy products and birds’ eggs,Portugal,0.009797297071230912
770,2017,Dairy products and birds’ eggs,Latvia,0.009785702193480118
771,2017,Dairy products and birds’ eggs,Estonia,0.009715164246362764
772,2017,Dairy products and birds’ eggs,Croatia,0.009668047363161804
773,2017,Dairy products and birds’ eggs,Serbia,0.009626119560121889
774,2017,Dairy products and birds’ eggs,Nicaragua,0.009557289548477808
775,2017,Dairy products and birds’ eggs,Kenya,0.009554909594640126
776,2017,Dairy products and birds’ eggs,Spain,0.005895242243879474
777,2017,Dairy products and birds’ eggs,Uganda,0.005574866429935463
778,2017,Dairy products and birds’ eggs,Switzerland,0.00526540647031325
779,2017,Dairy products and birds’ eggs,Greece,0.005242495906935966
780,2017,Dairy products and birds’ eggs,Slovenia,0.005191997843109561
781,2017,Dairy products and birds’ eggs,Hungary,0.00511753401226394
782,2017,Dairy products and birds’ eggs,Czechia,0.005099766099274269
783,2017,Dairy products and birds’ eggs,Turkey,0.005093663812401852
784,2017,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.005069317019182115
785,2017,Dairy products and birds’ eggs,Romania,0.004918830923396333
786,2017,Dairy products and birds’ eggs,Mexico,0.004885136994635265
787,2017,Dairy products and birds’ eggs,Bosnia Herzegovina,0.004864365260019658
788,2017,Dairy products and birds’ eggs,Kazakhstan,0.004852624858665086
789,2017,Dairy products and birds’ eggs,Philippines,0.004850863204451845
790,2017,Dairy products and birds’ eggs,Colombia,0.004838785309398982
791,2017,Dairy products and birds’ eggs,Israel,0.004830362073746372
792,2017,Dairy products and birds’ eggs,Fiji,0.004801618280971113
793,2017,Dairy products and birds’ eggs,El Salvador,0.004795368770508376
794,2017,Dairy products and birds’ eggs,United Rep. of Tanzania,0.0008606734737400478
795,2017,Dairy products and birds’ eggs,China,0.000747484676820924
796,2017,Dairy products and birds’ eggs,Singapore,0.0006867253138359255
797,2017,Dairy products and birds’ eggs,Canada,0.0006072837088233785
798,2017,Dairy products and birds’ eggs,India,0.0005321967553716913
799,2017,Dairy products and birds’ eggs,Indonesia,0.0005314746379554467
800,2017,Dairy products and birds’ eggs,Finland,0.0002781449289615174
801,2017,Dairy products and birds’ eggs,Sweden,0.00025385877636437506
802,2017,Dairy products and birds’ eggs,Bulgaria,0.00023193008981148018
803,2017,Dairy products and birds’ eggs,Zimbabwe,0.00019604919543700299
804,2017,Dairy products and birds’ eggs,Dominican Rep.,0.0001947540360351395
805,2017,Dairy products and birds’ eggs,Mauritius,0.00018337311388694956
806,2017,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.00016779657295848584
807,2017,Dairy products and birds’ eggs,Slovakia,0.00015339834314506486
808,2017,Dairy products and birds’ eggs,Morocco,0.00015272107111579116
809,2017,Dairy products and birds’ eggs,Lebanon,0.00015100150643015928
810,2017,Dairy products and birds’ eggs,Cyprus,0.00013606784205326723
811,2017,Dairy products and birds’ eggs,Jamaica,0.0001311273528864785
812,2017,Dairy products and birds’ eggs,Pakistan,0.0001250989632464015
813,2017,Dairy products and birds’ eggs,Rep. of Korea,0.00012497770223813377
814,2017,Dairy products and birds’ eggs,Zambia,0.00011481801313700743
815,2017,Dairy products and birds’ eggs,Norway,0.00011065023076183714
816,2017,Dairy products and birds’ eggs,Senegal,0.0001026410657047254
817,2017,Dairy products and birds’ eggs,North Macedonia,9.315825714597516e-05
818,2017,Dairy products and birds’ eggs,Nigeria,8.328567130714148e-05
819,2017,Dairy products and birds’ eggs,Barbados,8.19282827499827e-05
820,2017,Dairy products and birds’ eggs,Guyana,7.207345689635816e-05
821,2017,Dairy products and birds’ eggs,Belize,6.928949179658061e-05
822,2017,Dairy products and birds’ eggs,Uzbekistan,6.537128096703072e-05
823,2017,Dairy products and birds’ eggs,Botswana,6.272366422642252e-05
824,2017,Dairy products and birds’ eggs,Guatemala,6.18180615980338e-05
825,2017,Dairy products and birds’ eggs,Japan,5.327413916888104e-05
826,2017,Dairy products and birds’ eggs,Kyrgyzstan,5.006229165554099e-05
827,2017,Dairy products and birds’ eggs,Armenia,4.47256123519235e-05
828,2017,Dairy products and birds’ eggs,Sri Lanka,4.3709905761243424e-05
829,2017,Dairy products and birds’ eggs,Luxembourg,3.914375909249264e-05
830,2017,Dairy products and birds’ eggs,Iceland,3.733052333264912e-05
831,2017,Dairy products and birds’ eggs,Viet Nam,3.6944356578780884e-05
832,2017,Dairy products and birds’ eggs,Namibia,3.539032313182932e-05
833,2017,Dairy products and birds’ eggs,Rep. of Moldova,3.46411873943718e-05
834,2017,Dairy products and birds’ eggs,Paraguay,2.7644175238577215e-05
835,2017,Dairy products and birds’ eggs,Niger,2.6690190275412038e-05
836,2017,Dairy products and birds’ eggs,Azerbaijan,2.6115190296338613e-05
837,2017,Dairy products and birds’ eggs,State of Palestine,2.3896162033787188e-05
838,2017,Dairy products and birds’ eggs,Georgia,2.3296037061040386e-05
839,2017,Dairy products and birds’ eggs,Kuwait,1.9117125021376088e-05
840,2017,Dairy products and birds’ eggs,Benin,1.8713090698067934e-05
841,2017,Dairy products and birds’ eggs,Bolivia (Plurinational State of),1.6586191115219435e-05
842,2017,Dairy products and birds’ eggs,Montenegro,1.4357376153972834e-05
843,2017,Dairy products and birds’ eggs,Jordan,1.345987270410337e-05
844,2017,Dairy products and birds’ eggs,Qatar,1.2802230797184285e-05
845,2017,Dairy products and birds’ eggs,Lao People's Dem. Rep.,1.1451309982757654e-05
846,2017,Dairy products and birds’ eggs,Albania,1.0394317523529482e-05
847,2017,Dairy products and birds’ eggs,Seychelles,1.0205994334029585e-05
848,2017,Dairy products and birds’ eggs,Tajikistan,9.090940318676178e-06
849,2017,Dairy products and birds’ eggs,Gambia,7.70433431356859e-06
850,2017,Dairy products and birds’ eggs,Ecuador,6.651484441474208e-06
851,2017,Dairy products and birds’ eggs,Lesotho,3.109142443002416e-06
852,2017,Dairy products and birds’ eggs,Cambodia,2.39209874863492e-06
853,2017,Dairy products and birds’ eggs,Mongolia,1.8424662549921292e-06
854,2017,Dairy products and birds’ eggs,Myanmar,1.1379922091369188e-06
855,2017,Dairy products and birds’ eggs,Brunei Darussalam,7.489759795170856e-07
856,2017,Dairy products and birds’ eggs,"China, Macao SAR",4.0644687582680684e-07
857,2017,Dairy products and birds’ eggs,Madagascar,1.4416986157924994e-07
858,2017,Dairy products and birds’ eggs,Aruba,0.0
859,2017,Dairy products and birds’ eggs,Bermuda,0.0
860,2017,Dairy products and birds’ eggs,Burundi,0.0
861,2017,Dairy products and birds’ eggs,Cabo Verde,0.0
862,2017,Dairy products and birds’ eggs,Comoros,0.0
863,2017,Dairy products and birds’ eggs,Congo,0.0
864,2017,Dairy products and birds’ eggs,Grenada,0.0
865,2017,Dairy products and birds’ eggs,Kiribati,0.0
866,2017,Dairy products and birds’ eggs,Mauritania,0.0
867,2017,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
868,2018,Dairy products and birds’ eggs,New Zealand,0.11048733448036382
869,2018,Dairy products and birds’ eggs,Germany,0.09527262644890354
870,2018,Dairy products and birds’ eggs,USA,0.09064310793708605
871,2018,Dairy products and birds’ eggs,Netherlands,0.07674685603646043
872,2018,Dairy products and birds’ eggs,France,0.07610599686329184
873,2018,Dairy products and birds’ eggs,Poland,0.045091450479261386
874,2018,Dairy products and birds’ eggs,South Africa,0.02733348166060759
875,2018,Dairy products and birds’ eggs,Russian Federation,0.02720712150032184
876,2018,Dairy products and birds’ eggs,Belarus,0.027123949589802587
877,2018,Dairy products and birds’ eggs,United Arab Emirates,0.02323379017068073
878,2018,Dairy products and birds’ eggs,Belgium,0.021493450168005874
879,2018,Dairy products and birds’ eggs,Italy,0.020451656697154524
880,2018,Dairy products and birds’ eggs,Malaysia,0.01920095136237065
881,2018,Dairy products and birds’ eggs,United Kingdom,0.01909215333328365
882,2018,Dairy products and birds’ eggs,Denmark,0.019087011293043913
883,2018,Dairy products and birds’ eggs,Spain,0.014792147222745328
884,2018,Dairy products and birds’ eggs,Brazil,0.014273754907808914
885,2018,Dairy products and birds’ eggs,Ukraine,0.014157867840318687
886,2018,Dairy products and birds’ eggs,Saudi Arabia,0.014155119299011224
887,2018,Dairy products and birds’ eggs,Argentina,0.014054623759639702
888,2018,Dairy products and birds’ eggs,Uruguay,0.013979040476319
889,2018,Dairy products and birds’ eggs,Thailand,0.013808657365035424
890,2018,Dairy products and birds’ eggs,Serbia,0.01378816641845921
891,2018,Dairy products and birds’ eggs,Uganda,0.013733207383904138
892,2018,Dairy products and birds’ eggs,Australia,0.010520341387698253
893,2018,Dairy products and birds’ eggs,Ireland,0.010044413095739299
894,2018,Dairy products and birds’ eggs,Lithuania,0.009724173203329183
895,2018,Dairy products and birds’ eggs,Greece,0.009597142756022841
896,2018,Dairy products and birds’ eggs,Peru,0.009491105675860022
897,2018,Dairy products and birds’ eggs,Portugal,0.009436489048188262
898,2018,Dairy products and birds’ eggs,Latvia,0.009397166363627791
899,2018,Dairy products and birds’ eggs,Estonia,0.009395900147248951
900,2018,Dairy products and birds’ eggs,Croatia,0.00934236168387846
901,2018,Dairy products and birds’ eggs,Nicaragua,0.009258401824204385
902,2018,Dairy products and birds’ eggs,India,0.0052981277769104
903,2018,Dairy products and birds’ eggs,Slovenia,0.005065889995551095
904,2018,Dairy products and birds’ eggs,Hungary,0.004903536444654842
905,2018,Dairy products and birds’ eggs,Czechia,0.0048907156400393925
906,2018,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.004857377107374831
907,2018,Dairy products and birds’ eggs,Kenya,0.004768194273737483
908,2018,Dairy products and birds’ eggs,Romania,0.004746338921642232
909,2018,Dairy products and birds’ eggs,Mexico,0.004728431751313892
910,2018,Dairy products and birds’ eggs,Colombia,0.004706956162857156
911,2018,Dairy products and birds’ eggs,Bosnia Herzegovina,0.004696700532764925
912,2018,Dairy products and birds’ eggs,Philippines,0.004673302051842638
913,2018,Dairy products and birds’ eggs,Israel,0.004668984331036645
914,2018,Dairy products and birds’ eggs,El Salvador,0.004641507126834805
915,2018,Dairy products and birds’ eggs,Fiji,0.00462527771736317
916,2018,Dairy products and birds’ eggs,United Rep. of Tanzania,0.0014923931876727678
917,2018,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.0011613948923505481
918,2018,Dairy products and birds’ eggs,Turkey,0.0009429483771763662
919,2018,Dairy products and birds’ eggs,Singapore,0.0007011942640202661
920,2018,Dairy products and birds’ eggs,Switzerland,0.0006667205614311915
921,2018,Dairy products and birds’ eggs,China,0.0006281563563356765
922,2018,Dairy products and birds’ eggs,Canada,0.0005209545270886372
923,2018,Dairy products and birds’ eggs,Sweden,0.0004134913603063341
924,2018,Dairy products and birds’ eggs,Indonesia,0.0004018915866780284
925,2018,Dairy products and birds’ eggs,Rep. of Korea,0.0003537636078829445
926,2018,Dairy products and birds’ eggs,Pakistan,0.0002772770850049472
927,2018,Dairy products and birds’ eggs,Dominican Rep.,0.000265038730041554
928,2018,Dairy products and birds’ eggs,Finland,0.0002633114415160838
929,2018,Dairy products and birds’ eggs,Mauritius,0.000258065042401588
930,2018,Dairy products and birds’ eggs,Bulgaria,0.00025362435603822384
931,2018,Dairy products and birds’ eggs,Morocco,0.00015631469708762757
932,2018,Dairy products and birds’ eggs,Barbados,0.00015463015200291473
933,2018,Dairy products and birds’ eggs,Slovakia,0.0001481566023728516
934,2018,Dairy products and birds’ eggs,Belize,0.0001409907441516923
935,2018,Dairy products and birds’ eggs,Viet Nam,0.00013265694891009998
936,2018,Dairy products and birds’ eggs,Cyprus,0.00011683887455297635
937,2018,Dairy products and birds’ eggs,Kazakhstan,0.00011560000285437386
938,2018,Dairy products and birds’ eggs,Jamaica,0.00011017434880895605
939,2018,Dairy products and birds’ eggs,Zambia,0.00010894950415694649
940,2018,Dairy products and birds’ eggs,North Macedonia,0.00010305002854045736
941,2018,Dairy products and birds’ eggs,Senegal,9.303810852130037e-05
942,2018,Dairy products and birds’ eggs,Lebanon,9.134558699658277e-05
943,2018,Dairy products and birds’ eggs,Norway,9.002462576011003e-05
944,2018,Dairy products and birds’ eggs,Guatemala,8.614294899017383e-05
945,2018,Dairy products and birds’ eggs,Luxembourg,7.702344221646093e-05
946,2018,Dairy products and birds’ eggs,Kyrgyzstan,7.680306400199343e-05
947,2018,Dairy products and birds’ eggs,Nigeria,6.956056413638614e-05
948,2018,Dairy products and birds’ eggs,Uzbekistan,6.568471410993852e-05
949,2018,Dairy products and birds’ eggs,Burundi,6.378360389020272e-05
950,2018,Dairy products and birds’ eggs,Guyana,6.290431982780602e-05
951,2018,Dairy products and birds’ eggs,Japan,6.060961460967504e-05
952,2018,Dairy products and birds’ eggs,Rep. of Moldova,5.007056751509735e-05
953,2018,Dairy products and birds’ eggs,Benin,4.158283674738201e-05
954,2018,Dairy products and birds’ eggs,Namibia,3.476348807163296e-05
955,2018,Dairy products and birds’ eggs,Sri Lanka,3.0215099231593182e-05
956,2018,Dairy products and birds’ eggs,Bolivia (Plurinational State of),2.7338239889069887e-05
957,2018,Dairy products and birds’ eggs,Kuwait,2.699037265755091e-05
958,2018,Dairy products and birds’ eggs,Botswana,2.5558567851632197e-05
959,2018,Dairy products and birds’ eggs,Paraguay,2.440154179817831e-05
960,2018,Dairy products and birds’ eggs,Azerbaijan,2.1829936937808022e-05
961,2018,Dairy products and birds’ eggs,Montenegro,2.104350567930693e-05
962,2018,Dairy products and birds’ eggs,Armenia,2.021606085945485e-05
963,2018,Dairy products and birds’ eggs,Georgia,1.9729148963242515e-05
964,2018,Dairy products and birds’ eggs,Zimbabwe,1.9182267534432373e-05
965,2018,Dairy products and birds’ eggs,Jordan,1.893485067336229e-05
966,2018,Dairy products and birds’ eggs,Qatar,1.710900247308012e-05
967,2018,Dairy products and birds’ eggs,Iceland,1.69907346973062e-05
968,2018,Dairy products and birds’ eggs,Albania,1.48001804327917e-05
969,2018,Dairy products and birds’ eggs,State of Palestine,1.4484819629833594e-05
970,2018,Dairy products and birds’ eggs,Niger,1.0726881547281792e-05
971,2018,Dairy products and birds’ eggs,Mongolia,9.382611392201615e-06
972,2018,Dairy products and birds’ eggs,Gambia,5.590488883252678e-06
973,2018,Dairy products and birds’ eggs,Ecuador,4.865411053797896e-06
974,2018,Dairy products and birds’ eggs,Lesotho,3.0801686986917844e-06
975,2018,Dairy products and birds’ eggs,Cambodia,1.3682213547590695e-06
976,2018,Dairy products and birds’ eggs,Brunei Darussalam,1.345123348421103e-06
977,2018,Dairy products and birds’ eggs,Lao People's Dem. Rep.,7.585554996964329e-07
978,2018,Dairy products and birds’ eggs,Bermuda,4.448297679333789e-07
979,2018,Dairy products and birds’ eggs,"China, Macao SAR",3.3090076521834657e-07
980,2018,Dairy products and birds’ eggs,Aruba,0.0
981,2018,Dairy products and birds’ eggs,Cabo Verde,0.0
982,2018,Dairy products and birds’ eggs,Comoros,0.0
983,2018,Dairy products and birds’ eggs,Congo,0.0
984,2018,Dairy products and birds’ eggs,Grenada,0.0
985,2018,Dairy products and birds’ eggs,Kiribati,0.0
986,2018,Dairy products and birds’ eggs,Madagascar,0.0
987,2018,Dairy products and birds’ eggs,Mauritania,0.0
988,2018,Dairy products and birds’ eggs,Myanmar,0.0
989,2018,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
990,2018,Dairy products and birds’ eggs,Seychelles,0.0
991,2018,Dairy products and birds’ eggs,Tajikistan,0.0
992,2019,Dairy products and birds’ eggs,New Zealand,0.1116854834054748
993,2019,Dairy products and birds’ eggs,Germany,0.09581020302459407
994,2019,Dairy products and birds’ eggs,USA,0.08423789547921937
995,2019,Dairy products and birds’ eggs,Netherlands,0.08169322898961166
996,2019,Dairy products and birds’ eggs,France,0.07628716885727758
997,2019,Dairy products and birds’ eggs,Poland,0.04122020583254976
998,2019,Dairy products and birds’ eggs,Russian Federation,0.03165805013315051
999,2019,Dairy products and birds’ eggs,Italy,0.029572919047471762
1000,2019,Dairy products and birds’ eggs,Malaysia,0.028240725763641745
1001,2019,Dairy products and birds’ eggs,United Arab Emirates,0.02417193818525846
1002,2019,Dairy products and birds’ eggs,South Africa,0.023089782548657452
1003,2019,Dairy products and birds’ eggs,Belgium,0.02122578403392124
1004,2019,Dairy products and birds’ eggs,United Kingdom,0.01950366461798452
1005,2019,Dairy products and birds’ eggs,Denmark,0.019243637656718153
1006,2019,Dairy products and birds’ eggs,Belarus,0.018788380895653958
1007,2019,Dairy products and birds’ eggs,Australia,0.014930779546275929
1008,2019,Dairy products and birds’ eggs,Ukraine,0.01430758567509624
1009,2019,Dairy products and birds’ eggs,Brazil,0.01418470623646728
1010,2019,Dairy products and birds’ eggs,Argentina,0.014181812931791505
1011,2019,Dairy products and birds’ eggs,Uruguay,0.014077439961958335
1012,2019,Dairy products and birds’ eggs,Saudi Arabia,0.014076269103647782
1013,2019,Dairy products and birds’ eggs,Thailand,0.013915194262879986
1014,2019,Dairy products and birds’ eggs,Serbia,0.013903666874239098
1015,2019,Dairy products and birds’ eggs,Spain,0.010463515606627992
1016,2019,Dairy products and birds’ eggs,Ireland,0.010335454199600214
1017,2019,Dairy products and birds’ eggs,Portugal,0.009550970212848389
1018,2019,Dairy products and birds’ eggs,Peru,0.009514545492159935
1019,2019,Dairy products and birds’ eggs,Croatia,0.009497370043957142
1020,2019,Dairy products and birds’ eggs,Estonia,0.00943491355063496
1021,2019,Dairy products and birds’ eggs,Latvia,0.009401324586554119
1022,2019,Dairy products and birds’ eggs,Bosnia Herzegovina,0.009389486404172174
1023,2019,Dairy products and birds’ eggs,Uganda,0.009324319943247832
1024,2019,Dairy products and birds’ eggs,Nicaragua,0.00928690173018925
1025,2019,Dairy products and birds’ eggs,Romania,0.005449542110636433
1026,2019,Dairy products and birds’ eggs,Slovenia,0.005169241783405237
1027,2019,Dairy products and birds’ eggs,Greece,0.0050963633710908104
1028,2019,Dairy products and birds’ eggs,Lithuania,0.005077401142896441
1029,2019,Dairy products and birds’ eggs,Mexico,0.004988798820701457
1030,2019,Dairy products and birds’ eggs,Czechia,0.00495899967464449
1031,2019,Dairy products and birds’ eggs,Hungary,0.004931200077725759
1032,2019,Dairy products and birds’ eggs,Kenya,0.00482351460049081
1033,2019,Dairy products and birds’ eggs,Kazakhstan,0.004735107885373297
1034,2019,Dairy products and birds’ eggs,Uzbekistan,0.0047328090657996905
1035,2019,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.004687496664334007
1036,2019,Dairy products and birds’ eggs,Zambia,0.0046843934006834936
1037,2019,Dairy products and birds’ eggs,Israel,0.004673423608975874
1038,2019,Dairy products and birds’ eggs,Fiji,0.004662762067956912
1039,2019,Dairy products and birds’ eggs,El Salvador,0.004659353452550552
1040,2019,Dairy products and birds’ eggs,India,0.001214479878350873
1041,2019,Dairy products and birds’ eggs,Singapore,0.0009778069424813479
1042,2019,Dairy products and birds’ eggs,United Rep. of Tanzania,0.000911403569335954
1043,2019,Dairy products and birds’ eggs,Turkey,0.0006986855692086238
1044,2019,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.0006696604677133701
1045,2019,Dairy products and birds’ eggs,Switzerland,0.0006485824074652632
1046,2019,Dairy products and birds’ eggs,Canada,0.0006114468900336201
1047,2019,Dairy products and birds’ eggs,China,0.000474895280867128
1048,2019,Dairy products and birds’ eggs,Indonesia,0.0004686626688834983
1049,2019,Dairy products and birds’ eggs,Mauritius,0.0004393710220770354
1050,2019,Dairy products and birds’ eggs,Philippines,0.00030817275725542395
1051,2019,Dairy products and birds’ eggs,Bulgaria,0.0002635606249628361
1052,2019,Dairy products and birds’ eggs,Morocco,0.00024720410530186196
1053,2019,Dairy products and birds’ eggs,Finland,0.00018729152380233445
1054,2019,Dairy products and birds’ eggs,Dominican Rep.,0.00016644752981843572
1055,2019,Dairy products and birds’ eggs,Lebanon,0.00014955194943769556
1056,2019,Dairy products and birds’ eggs,Rep. of Korea,0.0001381934007430433
1057,2019,Dairy products and birds’ eggs,Cyprus,0.00012338407575684005
1058,2019,Dairy products and birds’ eggs,Belize,0.00011727769997132462
1059,2019,Dairy products and birds’ eggs,Sweden,0.00011109309670261829
1060,2019,Dairy products and birds’ eggs,North Macedonia,0.00010575008303688817
1061,2019,Dairy products and birds’ eggs,Nigeria,9.58583842085109e-05
1062,2019,Dairy products and birds’ eggs,Pakistan,9.554034119063636e-05
1063,2019,Dairy products and birds’ eggs,Slovakia,9.532564251648126e-05
1064,2019,Dairy products and birds’ eggs,Rep. of Moldova,9.47459626358983e-05
1065,2019,Dairy products and birds’ eggs,Norway,9.288399299453736e-05
1066,2019,Dairy products and birds’ eggs,Viet Nam,8.548517627747792e-05
1067,2019,Dairy products and birds’ eggs,Sri Lanka,7.056842083603931e-05
1068,2019,Dairy products and birds’ eggs,Colombia,6.679585534393137e-05
1069,2019,Dairy products and birds’ eggs,Japan,6.498536089180411e-05
1070,2019,Dairy products and birds’ eggs,Kyrgyzstan,5.288741134024584e-05
1071,2019,Dairy products and birds’ eggs,Zimbabwe,5.197042203463062e-05
1072,2019,Dairy products and birds’ eggs,Paraguay,5.072318725647124e-05
1073,2019,Dairy products and birds’ eggs,Georgia,4.873077989750035e-05
1074,2019,Dairy products and birds’ eggs,Jamaica,3.9894083588473614e-05
1075,2019,Dairy products and birds’ eggs,Senegal,3.428633821713789e-05
1076,2019,Dairy products and birds’ eggs,Luxembourg,3.426563540501852e-05
1077,2019,Dairy products and birds’ eggs,Iceland,3.047576845418299e-05
1078,2019,Dairy products and birds’ eggs,Qatar,3.0306852238227706e-05
1079,2019,Dairy products and birds’ eggs,Benin,2.9509175869718455e-05
1080,2019,Dairy products and birds’ eggs,Niger,2.8771342955146513e-05
1081,2019,Dairy products and birds’ eggs,Namibia,2.8290492607854978e-05
1082,2019,Dairy products and birds’ eggs,Myanmar,2.371019955222546e-05
1083,2019,Dairy products and birds’ eggs,Barbados,2.2679196508866133e-05
1084,2019,Dairy products and birds’ eggs,Kuwait,2.1636113750378157e-05
1085,2019,Dairy products and birds’ eggs,Burundi,1.9651905885808307e-05
1086,2019,Dairy products and birds’ eggs,Jordan,1.8312485587682985e-05
1087,2019,Dairy products and birds’ eggs,Guyana,1.570186944147372e-05
1088,2019,Dairy products and birds’ eggs,State of Palestine,1.303388859335743e-05
1089,2019,Dairy products and birds’ eggs,Azerbaijan,1.226000606453894e-05
1090,2019,Dairy products and birds’ eggs,Tajikistan,1.2077831790309298e-05
1091,2019,Dairy products and birds’ eggs,Armenia,9.88338767362944e-06
1092,2019,Dairy products and birds’ eggs,Bolivia (Plurinational State of),7.794499185557828e-06
1093,2019,Dairy products and birds’ eggs,Guatemala,7.412968209419524e-06
1094,2019,Dairy products and birds’ eggs,Albania,6.158120816596462e-06
1095,2019,Dairy products and birds’ eggs,Montenegro,4.204045072056913e-06
1096,2019,Dairy products and birds’ eggs,Ecuador,3.38764158092838e-06
1097,2019,Dairy products and birds’ eggs,Lesotho,3.1013057345900835e-06
1098,2019,Dairy products and birds’ eggs,Botswana,3.101305734590083e-06
1099,2019,Dairy products and birds’ eggs,Brunei Darussalam,1.3506109688484104e-06
1100,2019,Dairy products and birds’ eggs,Mongolia,8.34711364199693e-07
1101,2019,Dairy products and birds’ eggs,Lao People's Dem. Rep.,7.33989819370851e-07
1102,2019,Dairy products and birds’ eggs,Cambodia,7.339835211829699e-07
1103,2019,Dairy products and birds’ eggs,"China, Macao SAR",3.7148401993527346e-07
1104,2019,Dairy products and birds’ eggs,Aruba,3.713480702383334e-07
1105,2019,Dairy products and birds’ eggs,Cabo Verde,2.717918866781282e-07
1106,2019,Dairy products and birds’ eggs,Bermuda,2.7057840281477757e-07
1107,2019,Dairy products and birds’ eggs,Comoros,0.0
1108,2019,Dairy products and birds’ eggs,Congo,0.0
1109,2019,Dairy products and birds’ eggs,Gambia,0.0
1110,2019,Dairy products and birds’ eggs,Grenada,0.0
1111,2019,Dairy products and birds’ eggs,Kiribati,0.0
1112,2019,Dairy products and birds’ eggs,Madagascar,0.0
1113,2019,Dairy products and birds’ eggs,Mauritania,0.0
1114,2019,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
1115,2019,Dairy products and birds’ eggs,Seychelles,0.0
1116,2020,Dairy products and birds’ eggs,New Zealand,0.11460809145333574
1117,2020,Dairy products and birds’ eggs,Germany,0.095826476591582
1118,2020,Dairy products and birds’ eggs,USA,0.09483338303231181
1119,2020,Dairy products and birds’ eggs,Netherlands,0.08450196541921323
1120,2020,Dairy products and birds’ eggs,France,0.06894244788712439
1121,2020,Dairy products and birds’ eggs,Poland,0.040951250756481115
1122,2020,Dairy products and birds’ eggs,South Africa,0.02742575700802936
1123,2020,Dairy products and birds’ eggs,Russian Federation,0.027310999546918756
1124,2020,Dairy products and birds’ eggs,Italy,0.024035387956350313
1125,2020,Dairy products and birds’ eggs,Belgium,0.021234668709052655
1126,2020,Dairy products and birds’ eggs,Malaysia,0.019199945030741523
1127,2020,Dairy products and birds’ eggs,United Kingdom,0.019189763611892764
1128,2020,Dairy products and birds’ eggs,Ireland,0.019159775204008533
1129,2020,Dairy products and birds’ eggs,Denmark,0.019135331133192275
1130,2020,Dairy products and birds’ eggs,Belarus,0.018857575267605453
1131,2020,Dairy products and birds’ eggs,Argentina,0.018829123313991898
1132,2020,Dairy products and birds’ eggs,United Arab Emirates,0.015197906875879455
1133,2020,Dairy products and birds’ eggs,Ukraine,0.014412761122145146
1134,2020,Dairy products and birds’ eggs,Brazil,0.01438456445536294
1135,2020,Dairy products and birds’ eggs,Uruguay,0.014142724145216792
1136,2020,Dairy products and birds’ eggs,Saudi Arabia,0.014095820018474738
1137,2020,Dairy products and birds’ eggs,Thailand,0.013955642419309626
1138,2020,Dairy products and birds’ eggs,Serbia,0.013903794140535242
1139,2020,Dairy products and birds’ eggs,Australia,0.010580076026121375
1140,2020,Dairy products and birds’ eggs,Lithuania,0.010025004803702732
1141,2020,Dairy products and birds’ eggs,Peru,0.00958203695823323
1142,2020,Dairy products and birds’ eggs,Greece,0.009570830539986227
1143,2020,Dairy products and birds’ eggs,Portugal,0.009507299686614977
1144,2020,Dairy products and birds’ eggs,Croatia,0.009486249385505423
1145,2020,Dairy products and birds’ eggs,Estonia,0.009457623021447077
