,Year,Commodity,Country,LRIC q15
1225,2020,Dairy products and birds’ eggs,Guyana,2.1146560700738342e-05
1226,2020,Dairy products and birds’ eggs,Barbados,1.946181923851812e-05
1227,2020,Dairy products and birds’ eggs,Grenada,1.4970820271352926e-05
1228,2020,Dairy products and birds’ eggs,Cambodia,3.1072813304877035e-06
1229,2020,Dairy products and birds’ eggs,Aruba,0.0
1230,2020,Dairy products and birds’ eggs,Bermuda,0.0
1231,2020,Dairy products and birds’ eggs,Botswana,0.0
1232,2020,Dairy products and birds’ eggs,Comoros,0.0
1233,2020,Dairy products and birds’ eggs,Congo,0.0
1234,2020,Dairy products and birds’ eggs,Gambia,0.0
1235,2020,Dairy products and birds’ eggs,Kiribati,0.0
1236,2020,Dairy products and birds’ eggs,Mauritania,0.0
1237,2020,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
1238,2020,Dairy products and birds’ eggs,Seychelles,0.0
1239,2020,Dairy products and birds’ eggs,Tajikistan,0.0
1240,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",China,0.12669597910174188
1241,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",USA,0.11458632899304852
1242,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Russian Federation,0.11147982538614447
1243,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Canada,0.07706842422004614
1244,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belarus,0.06770357974641303
1245,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Norway,0.06649510147145091
1246,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Kingdom,0.05761076646814618
1247,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Thailand,0.05431256497925735
1248,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Spain,0.05327002285206647
1249,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Netherlands,0.025563276956775384
1250,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Morocco,0.01940681373116619
1251,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Peru,0.01602975119723126
1252,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ecuador,0.016029721102636965
1253,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof","China, Hong Kong SAR",0.014779137434119042
1254,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Denmark,0.014553185036416784
1255,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Australia,0.013321794244811464
1256,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Sweden,0.013117289647865835
1257,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Viet Nam,0.011928761588492657
1258,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",South Africa,0.011153093603994923
1259,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Namibia,0.011113122428688
1260,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Argentina,0.008366350548109728
1261,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",France,0.008359166341989858
1262,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Italy,0.006723243025881967
1263,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",India,0.005662380623025234
1264,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Poland,0.005572118335149733
1265,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Croatia,0.0047133731730366795
1266,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Seychelles,0.0034550458918597396
1267,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Iceland,0.0034313397423601285
1268,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Greece,0.0032478333217462814
1269,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Czechia,0.003168479666136995
1270,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belgium,0.002572486706563358
1271,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kenya,0.0024335873411244716
1272,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Rep. of Korea,0.0023258544614416623
1273,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Germany,0.0022587094546400693
1274,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Singapore,0.0021725015964724464
1275,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Arab Emirates,0.0020857051165756443
1276,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Malaysia,0.0020323255394991977
1277,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Latvia,0.0020101565997444636
1278,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Indonesia,0.0020095831497574765
1279,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Fiji,0.0019098232909651326
1280,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Brazil,0.001899711797650656
1281,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Turkey,0.0018990110916161948
1282,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Pakistan,0.0018879339915052614
1283,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Portugal,0.0018832067665664975
1284,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kazakhstan,0.0018811090527088672
1285,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Rep. of Tanzania,0.0018570712970472757
1286,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Guyana,0.0018264290194253165
1287,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Israel,0.0016256782236921134
1288,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mexico,0.0011703299402687204
1289,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Uganda,0.0008782611427013974
1290,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Uruguay,0.00068657769517956
1291,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Japan,0.0006782120600568923
1292,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Jamaica,0.0004723150235846358
1293,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",New Zealand,0.000467692781591031
1294,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lithuania,0.0004107063157344099
1295,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ukraine,0.00040296265927428516
1296,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Colombia,0.0003776301418756911
1297,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Senegal,0.0003429480803306623
1298,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Philippines,0.00032749243266850663
1299,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Madagascar,0.00032381999119386254
1300,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lebanon,0.00032095341396093683
1301,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kiribati,0.0003201993345983807
1302,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mauritania,0.000310673567578641
1303,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",El Salvador,0.0003071798511006463
1304,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Switzerland,0.00030620714674277724
1305,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Finland,0.0002982429227193358
1306,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mauritius,0.0002763418365609405
1307,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belize,0.00026495098862255916
1308,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Grenada,0.0002543683524804781
1309,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ireland,0.0002531713475819756
1310,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Zambia,0.00024673978744423845
1311,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Estonia,0.0002306978877514297
1312,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Nicaragua,0.00022634664783330202
1313,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Benin,0.00021820930346982636
1314,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Guatemala,0.0001988149362774369
1315,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Myanmar,0.0001958299000252779
1316,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Cabo Verde,0.00019361389622391545
1317,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Nigeria,0.00017586351417811383
1318,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Sri Lanka,0.00017405233581634734
1319,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Romania,0.00016632688268671217
1320,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Niger,0.00016450890648070146
1321,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Gambia,0.0001639751712921774
1322,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kuwait,0.00016375686157667056
1323,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Saudi Arabia,0.0001544083030238899
1324,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bulgaria,0.00015108932334610128
1325,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Slovenia,0.00014516223173072728
1326,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Montenegro,0.0001445448498571014
1327,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Georgia,0.00014449005015932466
1328,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Albania,0.00013821869566881388
1329,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Serbia,0.00013176053921704542
1330,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bosnia Herzegovina,0.0001291849873346001
1331,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Dominican Rep.,0.00011420644694109902
1332,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Cyprus,0.00010872474576419788
1333,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Hungary,9.987743090976824e-05
1334,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Congo,9.5478811743591e-05
1335,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Armenia,9.263897779669736e-05
1336,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Slovakia,9.002093785176521e-05
1337,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Jordan,8.75540599163278e-05
1338,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kyrgyzstan,7.95785707675775e-05
1339,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Luxembourg,7.877910946027647e-05
1340,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Uzbekistan,7.138615276064286e-05
1341,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Aruba,6.552608056577398e-05
1342,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Rep. of Moldova,5.6515856401739275e-05
1343,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Qatar,4.9973212791719904e-05
1344,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",North Macedonia,4.594902051450818e-05
1345,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Zimbabwe,3.7542893968567535e-05
1346,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lesotho,3.7535836613772995e-05
1347,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",State of Palestine,3.437515225428557e-05
1348,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Comoros,2.4051758792949772e-05
1349,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Paraguay,1.8988150827344238e-05
1350,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Burundi,1.7822195551932835e-05
1351,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Azerbaijan,1.6224919015058582e-05
1352,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Brunei Darussalam,1.6130642542531192e-05
1353,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof","China, Macao SAR",1.5943660320997523e-05
1354,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Cambodia,1.4561004767991784e-05
1355,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bolivia (Plurinational State of),1.3578277269646387e-05
1356,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Botswana,5.863665266241149e-06
1357,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Dem. Rep. of the Congo,5.140659071275904e-06
1358,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lao People's Dem. Rep.,4.091708021799651e-06
1359,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mongolia,2.6884583302726358e-06
1360,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Barbados,1.6642085937620425e-06
1361,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bermuda,0.0
1362,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Sao Tome and Principe,0.0
1363,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Tajikistan,0.0
1364,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",China,0.11850616128747268
1365,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",USA,0.10977710599627344
1366,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Russian Federation,0.10832443652458394
1367,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Canada,0.07079185008186153
1368,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belarus,0.06358953525590272
1369,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Norway,0.06215106967428545
1370,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Thailand,0.053699806724934095
1371,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Spain,0.052050758949888205
1372,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Kingdom,0.05060337514216942
1373,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Denmark,0.04914183940490945
1374,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Netherlands,0.024311702860430884
1375,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Morocco,0.019740460138540517
1376,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Australia,0.01824870878266822
1377,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",India,0.01824213885335546
1378,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Viet Nam,0.01823104803109015
1379,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Argentina,0.01657518370185669
1380,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ecuador,0.016555584637328872
1381,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Peru,0.016481941848157353
1382,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Sweden,0.010730410307852616
1383,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",South Africa,0.010486104107064739
1384,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Namibia,0.010463838085708348
1385,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",France,0.007921552468873808
1386,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Poland,0.007802073186893743
1387,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Italy,0.004781948659473908
1388,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Seychelles,0.0045750174246073205
1389,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belgium,0.003664727684836433
1390,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Germany,0.0034540108101334456
1391,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lithuania,0.0032803586867235046
1392,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Greece,0.0031989339547642483
1393,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Rep. of Tanzania,0.003175210605207457
1394,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Croatia,0.003064905468163856
1395,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Iceland,0.002094472997168174
1396,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kenya,0.002048729815831669
1397,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Malaysia,0.001970528598218589
1398,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Rep. of Korea,0.0019273759353712699
1399,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Portugal,0.0018016787763997107
1400,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Turkey,0.001787948258581125
1401,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof","China, Hong Kong SAR",0.001772997528432426
1402,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Singapore,0.0017494464831498554
1403,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Pakistan,0.0017307578254308707
1404,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mexico,0.0017253130432708708
1405,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mauritius,0.0016381708843530495
1406,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Czechia,0.0015909698658811177
1407,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Israel,0.0015761853731486978
1408,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Indonesia,0.0007138298944087058
1409,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Japan,0.0006453166154753654
1410,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Uganda,0.0006110080450904072
1411,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Senegal,0.00044808927129931617
1412,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",United Arab Emirates,0.00040952298072401204
1413,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",New Zealand,0.00040593754228406925
1414,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ukraine,0.00037750072031332083
1415,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Latvia,0.00034458354306786344
1416,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Colombia,0.0003297238221176788
1417,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Uruguay,0.0003262586719219492
1418,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Saudi Arabia,0.00029313357592000743
1419,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Philippines,0.0002858913118143885
1420,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Jamaica,0.00027867297198419896
1421,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Switzerland,0.00027709841336069006
1422,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mauritania,0.00026835118018173483
1423,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Brazil,0.0002587496890329494
1424,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Jordan,0.0002556516900517896
1425,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Myanmar,0.00025046262251162023
1426,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Sri Lanka,0.00024861560249230864
1427,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lebanon,0.00024595249253508874
1428,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kuwait,0.0002459067134048753
1429,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Qatar,0.00023787438194866546
1430,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Gambia,0.000230491816401291
1431,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ireland,0.0002294860421878034
1432,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Estonia,0.00021423011249158748
1433,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Fiji,0.0002078532801552421
1434,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Zambia,0.00018938588880183194
1435,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof","China, Macao SAR",0.00018885992377240944
1436,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Madagascar,0.00017396001920924752
1437,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",El Salvador,0.00016616473591525812
1438,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Nicaragua,0.0001604826350704297
1439,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kazakhstan,0.00015690154114716097
1440,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Slovenia,0.00013690884266891448
1441,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bosnia Herzegovina,0.00013503949477996062
1442,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bulgaria,0.0001342916037827461
1443,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Albania,0.00013392459536961364
1444,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Guyana,0.00013218859222992514
1445,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Serbia,0.00013154354858111014
1446,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Belize,0.00012440522868277623
1447,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Georgia,0.0001242554800535873
1448,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Nigeria,0.00012079090381666248
1449,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Romania,0.00011960223630191746
1450,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Hungary,0.00011786560812824885
1451,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Cyprus,0.00011567884262970067
1452,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Guatemala,0.00011302245325544428
1453,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Kiribati,0.00011036359933922841
1454,2017,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Cabo Verde,0.00010913704379753515
