,Year,Commodity,Country,SRIC q15
857,2017,Dairy products and birds’ eggs,Bermuda,0.0
858,2017,Dairy products and birds’ eggs,Brunei Darussalam,0.0
859,2017,Dairy products and birds’ eggs,Burundi,0.0
860,2017,Dairy products and birds’ eggs,Cabo Verde,0.0
861,2017,Dairy products and birds’ eggs,Comoros,0.0
862,2017,Dairy products and birds’ eggs,Congo,0.0
863,2017,Dairy products and birds’ eggs,Grenada,0.0
864,2017,Dairy products and birds’ eggs,Kiribati,0.0
865,2017,Dairy products and birds’ eggs,Mauritania,0.0
866,2017,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
867,2017,Dairy products and birds’ eggs,Tajikistan,0.0
868,2018,Dairy products and birds’ eggs,New Zealand,0.139960009311817
869,2018,Dairy products and birds’ eggs,Germany,0.09282844172175427
870,2018,Dairy products and birds’ eggs,USA,0.08998185040088477
871,2018,Dairy products and birds’ eggs,Netherlands,0.08368253324960716
872,2018,Dairy products and birds’ eggs,France,0.07122191278467675
873,2018,Dairy products and birds’ eggs,South Africa,0.037563552442637135
874,2018,Dairy products and birds’ eggs,Poland,0.03163698095330028
875,2018,Dairy products and birds’ eggs,Russian Federation,0.02922501545949702
876,2018,Dairy products and birds’ eggs,Belarus,0.026145513154791206
877,2018,Dairy products and birds’ eggs,Italy,0.023341041763883266
878,2018,Dairy products and birds’ eggs,Denmark,0.020095111364550635
879,2018,Dairy products and birds’ eggs,Thailand,0.019670653935977604
880,2018,Dairy products and birds’ eggs,United Kingdom,0.019322066557294997
881,2018,Dairy products and birds’ eggs,Belgium,0.01783122798632396
882,2018,Dairy products and birds’ eggs,Malaysia,0.016222456136605806
883,2018,Dairy products and birds’ eggs,Argentina,0.014959915037923157
884,2018,Dairy products and birds’ eggs,United Arab Emirates,0.014904946144388552
885,2018,Dairy products and birds’ eggs,Ukraine,0.014892549229137159
886,2018,Dairy products and birds’ eggs,Ireland,0.013790850304692646
887,2018,Dairy products and birds’ eggs,Australia,0.013619690820918974
888,2018,Dairy products and birds’ eggs,Saudi Arabia,0.013516737970717988
889,2018,Dairy products and birds’ eggs,Spain,0.012795328619799321
890,2018,Dairy products and birds’ eggs,Uganda,0.012732149566527596
891,2018,Dairy products and birds’ eggs,Uruguay,0.011344211248396654
892,2018,Dairy products and birds’ eggs,Portugal,0.009377530060895648
893,2018,Dairy products and birds’ eggs,Brazil,0.00859600545263523
894,2018,Dairy products and birds’ eggs,Lithuania,0.008526004196053701
895,2018,Dairy products and birds’ eggs,Nicaragua,0.008244452016330929
896,2018,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.008073306315675877
897,2018,Dairy products and birds’ eggs,Israel,0.008067586393406774
898,2018,Dairy products and birds’ eggs,Serbia,0.008030661774891557
899,2018,Dairy products and birds’ eggs,Greece,0.007386372310012248
900,2018,Dairy products and birds’ eggs,Latvia,0.007026521212681686
901,2018,Dairy products and birds’ eggs,Peru,0.006859687436734882
902,2018,Dairy products and birds’ eggs,Croatia,0.005743566563876623
903,2018,Dairy products and birds’ eggs,Czechia,0.005164621361864537
904,2018,Dairy products and birds’ eggs,Turkey,0.005064196284543906
905,2018,Dairy products and birds’ eggs,Mexico,0.005003598896711073
906,2018,Dairy products and birds’ eggs,Bosnia Herzegovina,0.0049697805041525565
907,2018,Dairy products and birds’ eggs,Hungary,0.004795787498160087
908,2018,Dairy products and birds’ eggs,Estonia,0.004496856496426586
909,2018,Dairy products and birds’ eggs,Fiji,0.004187411847625266
910,2018,Dairy products and birds’ eggs,India,0.004091981113940049
911,2018,Dairy products and birds’ eggs,Kenya,0.0034123251234964677
912,2018,Dairy products and birds’ eggs,Romania,0.003165312671268169
913,2018,Dairy products and birds’ eggs,Slovenia,0.002797262559819562
914,2018,Dairy products and birds’ eggs,Philippines,0.00239752803032394
915,2018,Dairy products and birds’ eggs,Colombia,0.002223461336378775
916,2018,Dairy products and birds’ eggs,Singapore,0.002204534950953781
917,2018,Dairy products and birds’ eggs,Sweden,0.002202386519190924
918,2018,Dairy products and birds’ eggs,Zambia,0.0020342249643269658
919,2018,Dairy products and birds’ eggs,Finland,0.0019437709003332594
920,2018,Dairy products and birds’ eggs,El Salvador,0.0014713858902267545
921,2018,Dairy products and birds’ eggs,Cyprus,0.0012889076294411164
922,2018,Dairy products and birds’ eggs,Slovakia,0.0011383392388571705
923,2018,Dairy products and birds’ eggs,Switzerland,0.0010363592252962239
924,2018,Dairy products and birds’ eggs,Uzbekistan,0.0010301477067909523
925,2018,Dairy products and birds’ eggs,Morocco,0.000981647576254665
926,2018,Dairy products and birds’ eggs,China,0.0008431832083002379
927,2018,Dairy products and birds’ eggs,Kazakhstan,0.0008065251100449785
928,2018,Dairy products and birds’ eggs,Pakistan,0.000510795228676361
929,2018,Dairy products and birds’ eggs,Namibia,0.0004721286778684138
930,2018,Dairy products and birds’ eggs,Canada,0.00046395061633435365
931,2018,Dairy products and birds’ eggs,Paraguay,0.00033522496592598954
932,2018,Dairy products and birds’ eggs,Mauritius,0.00031933147054606366
933,2018,Dairy products and birds’ eggs,Bulgaria,0.0002802746381145443
934,2018,Dairy products and birds’ eggs,Indonesia,0.00021783830660963965
935,2018,Dairy products and birds’ eggs,North Macedonia,0.00021132025888239464
936,2018,Dairy products and birds’ eggs,Bolivia (Plurinational State of),0.00020230651332893442
937,2018,Dairy products and birds’ eggs,Kyrgyzstan,0.00016775963517091905
938,2018,Dairy products and birds’ eggs,United Rep. of Tanzania,0.00014220830822003517
939,2018,Dairy products and birds’ eggs,Norway,9.641713661011587e-05
940,2018,Dairy products and birds’ eggs,Guatemala,8.72448255925025e-05
941,2018,Dairy products and birds’ eggs,Senegal,8.246181554494028e-05
942,2018,Dairy products and birds’ eggs,Rep. of Korea,7.193541973610928e-05
943,2018,Dairy products and birds’ eggs,Dem. Rep. of the Congo,6.811217418885406e-05
944,2018,Dairy products and birds’ eggs,Kuwait,5.441667812641599e-05
945,2018,Dairy products and birds’ eggs,Luxembourg,3.9623449795296424e-05
946,2018,Dairy products and birds’ eggs,Guyana,3.62272720688259e-05
947,2018,Dairy products and birds’ eggs,State of Palestine,3.275573720453626e-05
948,2018,Dairy products and birds’ eggs,Jordan,3.047196832104083e-05
949,2018,Dairy products and birds’ eggs,Japan,2.6791642785646553e-05
950,2018,Dairy products and birds’ eggs,Georgia,2.2986835901186766e-05
951,2018,Dairy products and birds’ eggs,Dominican Rep.,2.1610081615125782e-05
952,2018,Dairy products and birds’ eggs,Lebanon,6.515234436822185e-06
953,2018,Dairy products and birds’ eggs,Viet Nam,5.562333004237087e-06
954,2018,Dairy products and birds’ eggs,Azerbaijan,4.704292418033486e-06
955,2018,Dairy products and birds’ eggs,Nigeria,4.508949445756289e-06
956,2018,Dairy products and birds’ eggs,Armenia,3.182868067759674e-06
957,2018,Dairy products and birds’ eggs,Sri Lanka,3.0529220048714006e-06
958,2018,Dairy products and birds’ eggs,Iceland,2.528204930940893e-06
959,2018,Dairy products and birds’ eggs,Benin,2.004207065379e-06
960,2018,Dairy products and birds’ eggs,Rep. of Moldova,1.858649210615195e-06
961,2018,Dairy products and birds’ eggs,Botswana,9.847655878350318e-07
962,2018,Dairy products and birds’ eggs,Belize,7.662737325717629e-07
963,2018,Dairy products and birds’ eggs,Jamaica,5.820285019983045e-07
964,2018,Dairy products and birds’ eggs,Barbados,5.752277941221589e-07
965,2018,Dairy products and birds’ eggs,Zimbabwe,3.457825443294728e-07
966,2018,Dairy products and birds’ eggs,"China, Macao SAR",3.3176917895365263e-07
967,2018,Dairy products and birds’ eggs,Niger,2.187249952704284e-07
968,2018,Dairy products and birds’ eggs,Burundi,6.374983518257828e-08
969,2018,Dairy products and birds’ eggs,Cambodia,1.356185769443366e-08
970,2018,Dairy products and birds’ eggs,Montenegro,1.2904911981769648e-08
971,2018,Dairy products and birds’ eggs,Qatar,1.0526597346752734e-08
972,2018,Dairy products and birds’ eggs,Albania,3.63690429754885e-09
973,2018,Dairy products and birds’ eggs,Mongolia,2.3552680219134604e-09
974,2018,Dairy products and birds’ eggs,Ecuador,8.066184862606361e-10
975,2018,Dairy products and birds’ eggs,Bermuda,2.3892349312570473e-11
976,2018,Dairy products and birds’ eggs,Aruba,0.0
977,2018,Dairy products and birds’ eggs,Brunei Darussalam,0.0
978,2018,Dairy products and birds’ eggs,Cabo Verde,0.0
979,2018,Dairy products and birds’ eggs,Comoros,0.0
980,2018,Dairy products and birds’ eggs,Congo,0.0
981,2018,Dairy products and birds’ eggs,Gambia,0.0
982,2018,Dairy products and birds’ eggs,Grenada,0.0
983,2018,Dairy products and birds’ eggs,Kiribati,0.0
984,2018,Dairy products and birds’ eggs,Lao People's Dem. Rep.,0.0
985,2018,Dairy products and birds’ eggs,Lesotho,0.0
986,2018,Dairy products and birds’ eggs,Madagascar,0.0
987,2018,Dairy products and birds’ eggs,Mauritania,0.0
988,2018,Dairy products and birds’ eggs,Myanmar,0.0
989,2018,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
990,2018,Dairy products and birds’ eggs,Seychelles,0.0
991,2018,Dairy products and birds’ eggs,Tajikistan,0.0
992,2019,Dairy products and birds’ eggs,New Zealand,0.13296575650430204
993,2019,Dairy products and birds’ eggs,Germany,0.09515866428362635
994,2019,Dairy products and birds’ eggs,USA,0.09348754651153673
995,2019,Dairy products and birds’ eggs,Netherlands,0.08144730783369379
996,2019,Dairy products and birds’ eggs,France,0.07317590347817846
997,2019,Dairy products and birds’ eggs,South Africa,0.039538434002401826
998,2019,Dairy products and birds’ eggs,Poland,0.032949052404885305
999,2019,Dairy products and birds’ eggs,Russian Federation,0.03247172558319898
1000,2019,Dairy products and birds’ eggs,Italy,0.026067072117420053
1001,2019,Dairy products and birds’ eggs,Malaysia,0.02121442714948715
1002,2019,Dairy products and birds’ eggs,Thailand,0.019916001457258546
1003,2019,Dairy products and birds’ eggs,Denmark,0.0198434185711376
1004,2019,Dairy products and birds’ eggs,United Kingdom,0.01964005631115975
1005,2019,Dairy products and birds’ eggs,Belarus,0.019497990397992437
1006,2019,Dairy products and birds’ eggs,United Arab Emirates,0.017990396384130237
1007,2019,Dairy products and birds’ eggs,Ireland,0.01610735985241872
1008,2019,Dairy products and birds’ eggs,Belgium,0.015967367940599202
1009,2019,Dairy products and birds’ eggs,Argentina,0.015483792208115398
1010,2019,Dairy products and birds’ eggs,Ukraine,0.014832009341950145
1011,2019,Dairy products and birds’ eggs,Saudi Arabia,0.013423684252910358
1012,2019,Dairy products and birds’ eggs,Australia,0.012741414952938535
1013,2019,Dairy products and birds’ eggs,Uganda,0.011588067279342496
1014,2019,Dairy products and birds’ eggs,Uruguay,0.010751938593842514
1015,2019,Dairy products and birds’ eggs,Spain,0.010222650566063758
1016,2019,Dairy products and birds’ eggs,Portugal,0.009455223664055485
1017,2019,Dairy products and birds’ eggs,Brazil,0.009243477200010522
1018,2019,Dairy products and birds’ eggs,Serbia,0.009158994014047149
1019,2019,Dairy products and birds’ eggs,Nicaragua,0.008475370051514294
1020,2019,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.00806526211331426
1021,2019,Dairy products and birds’ eggs,Israel,0.008064621103604118
1022,2019,Dairy products and birds’ eggs,Latvia,0.007257065306689423
1023,2019,Dairy products and birds’ eggs,Greece,0.006693415018676889
1024,2019,Dairy products and birds’ eggs,Bosnia Herzegovina,0.006404639787644886
1025,2019,Dairy products and birds’ eggs,Lithuania,0.00625685099746843
1026,2019,Dairy products and birds’ eggs,Turkey,0.006135195885553684
1027,2019,Dairy products and birds’ eggs,Czechia,0.004909440667507913
1028,2019,Dairy products and birds’ eggs,Croatia,0.004896942133418578
1029,2019,Dairy products and birds’ eggs,Peru,0.004775491766004074
1030,2019,Dairy products and birds’ eggs,Estonia,0.00423552183364402
1031,2019,Dairy products and birds’ eggs,Kazakhstan,0.004081841296504021
1032,2019,Dairy products and birds’ eggs,Hungary,0.0039050096133959504
1033,2019,Dairy products and birds’ eggs,Kenya,0.003784771227453476
1034,2019,Dairy products and birds’ eggs,Fiji,0.003740827439542833
1035,2019,Dairy products and birds’ eggs,Mexico,0.0036107881543108143
1036,2019,Dairy products and birds’ eggs,Romania,0.0035588503384586397
1037,2019,Dairy products and birds’ eggs,Slovenia,0.0029687432578379613
1038,2019,Dairy products and birds’ eggs,India,0.0025179952875926206
1039,2019,Dairy products and birds’ eggs,Zambia,0.0023789583575588823
1040,2019,Dairy products and birds’ eggs,Uzbekistan,0.002198194716347804
1041,2019,Dairy products and birds’ eggs,Singapore,0.0020490034467621804
1042,2019,Dairy products and birds’ eggs,Finland,0.0018565102593195383
1043,2019,Dairy products and birds’ eggs,El Salvador,0.0017047981686165487
1044,2019,Dairy products and birds’ eggs,Philippines,0.0015702893675686302
1045,2019,Dairy products and birds’ eggs,Sweden,0.001514447933980998
1046,2019,Dairy products and birds’ eggs,Slovakia,0.0011664472728836008
1047,2019,Dairy products and birds’ eggs,United Rep. of Tanzania,0.0009300168410253248
1048,2019,Dairy products and birds’ eggs,Cyprus,0.000726606827923786
1049,2019,Dairy products and birds’ eggs,Colombia,0.0006500739984670992
1050,2019,Dairy products and birds’ eggs,Morocco,0.0005797460811234333
1051,2019,Dairy products and birds’ eggs,Paraguay,0.0005467434738214682
1052,2019,Dairy products and birds’ eggs,Canada,0.000533192284328863
1053,2019,Dairy products and birds’ eggs,Switzerland,0.00044960911861560704
1054,2019,Dairy products and birds’ eggs,China,0.00041319168754956403
1055,2019,Dairy products and birds’ eggs,Indonesia,0.0003902792710210937
1056,2019,Dairy products and birds’ eggs,Mauritius,0.00025322294627455735
1057,2019,Dairy products and birds’ eggs,North Macedonia,0.0002343709588105323
1058,2019,Dairy products and birds’ eggs,Bulgaria,0.00022982080973161397
1059,2019,Dairy products and birds’ eggs,Guatemala,0.00016437661570080776
1060,2019,Dairy products and birds’ eggs,Pakistan,0.0001589881237011108
1061,2019,Dairy products and birds’ eggs,Senegal,0.0001020782629337371
1062,2019,Dairy products and birds’ eggs,Georgia,7.466095856570993e-05
1063,2019,Dairy products and birds’ eggs,Kyrgyzstan,5.582581965501512e-05
1064,2019,Dairy products and birds’ eggs,Norway,5.296283612984462e-05
1065,2019,Dairy products and birds’ eggs,Bolivia (Plurinational State of),4.9116041352971715e-05
1066,2019,Dairy products and birds’ eggs,Dem. Rep. of the Congo,4.431428171646972e-05
1067,2019,Dairy products and birds’ eggs,Luxembourg,4.284749117297278e-05
1068,2019,Dairy products and birds’ eggs,Viet Nam,3.61332988333526e-05
1069,2019,Dairy products and birds’ eggs,Jordan,3.272081223845465e-05
1070,2019,Dairy products and birds’ eggs,Rep. of Korea,3.1926473562722963e-05
1071,2019,Dairy products and birds’ eggs,State of Palestine,3.009341451832806e-05
1072,2019,Dairy products and birds’ eggs,Dominican Rep.,1.884424274711754e-05
1073,2019,Dairy products and birds’ eggs,Japan,1.2459509996526883e-05
1074,2019,Dairy products and birds’ eggs,Lebanon,7.286590262754957e-06
1075,2019,Dairy products and birds’ eggs,Zimbabwe,6.610182292139845e-06
1076,2019,Dairy products and birds’ eggs,Sri Lanka,4.561558884714383e-06
1077,2019,Dairy products and birds’ eggs,Kuwait,4.234100083421735e-06
1078,2019,Dairy products and birds’ eggs,Rep. of Moldova,2.5418222324132654e-06
1079,2019,Dairy products and birds’ eggs,Armenia,1.966133525676512e-06
1080,2019,Dairy products and birds’ eggs,Nigeria,1.9644202663029894e-06
1081,2019,Dairy products and birds’ eggs,Iceland,1.7852524093358601e-06
1082,2019,Dairy products and birds’ eggs,Benin,1.756032782322799e-06
1083,2019,Dairy products and birds’ eggs,Guyana,1.43319758109052e-06
1084,2019,Dairy products and birds’ eggs,Belize,1.3596388308995813e-06
1085,2019,Dairy products and birds’ eggs,Azerbaijan,1.1406846495114074e-06
1086,2019,Dairy products and birds’ eggs,Namibia,6.3734040712697e-07
1087,2019,Dairy products and birds’ eggs,Niger,4.895179920431429e-07
1088,2019,Dairy products and birds’ eggs,Myanmar,4.646739040014791e-07
1089,2019,Dairy products and birds’ eggs,Qatar,1.9913431924077312e-07
1090,2019,Dairy products and birds’ eggs,Jamaica,1.019461150735902e-07
1091,2019,Dairy products and birds’ eggs,Botswana,7.305449649989126e-08
1092,2019,Dairy products and birds’ eggs,Albania,7.073368873161192e-08
1093,2019,Dairy products and birds’ eggs,"China, Macao SAR",1.954388674263871e-08
1094,2019,Dairy products and birds’ eggs,Ecuador,1.870275495050319e-08
1095,2019,Dairy products and birds’ eggs,Tajikistan,1.8673380282275192e-08
1096,2019,Dairy products and birds’ eggs,Cambodia,1.0864321955819078e-08
1097,2019,Dairy products and birds’ eggs,Burundi,6.259097628144419e-09
1098,2019,Dairy products and birds’ eggs,Brunei Darussalam,1.3559229187845919e-09
1099,2019,Dairy products and birds’ eggs,Montenegro,4.0616256156962753e-10
1100,2019,Dairy products and birds’ eggs,Mongolia,3.1359931142051534e-11
1101,2019,Dairy products and birds’ eggs,Cabo Verde,6.992680713687978e-12
1102,2019,Dairy products and birds’ eggs,Aruba,0.0
1103,2019,Dairy products and birds’ eggs,Barbados,0.0
1104,2019,Dairy products and birds’ eggs,Bermuda,0.0
1105,2019,Dairy products and birds’ eggs,Comoros,0.0
1106,2019,Dairy products and birds’ eggs,Congo,0.0
1107,2019,Dairy products and birds’ eggs,Gambia,0.0
1108,2019,Dairy products and birds’ eggs,Grenada,0.0
1109,2019,Dairy products and birds’ eggs,Kiribati,0.0
1110,2019,Dairy products and birds’ eggs,Lao People's Dem. Rep.,0.0
1111,2019,Dairy products and birds’ eggs,Lesotho,0.0
1112,2019,Dairy products and birds’ eggs,Madagascar,0.0
1113,2019,Dairy products and birds’ eggs,Mauritania,0.0
1114,2019,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
1115,2019,Dairy products and birds’ eggs,Seychelles,0.0
1116,2020,Dairy products and birds’ eggs,New Zealand,0.12995612499704415
1117,2020,Dairy products and birds’ eggs,USA,0.09914395659573935
1118,2020,Dairy products and birds’ eggs,Germany,0.09452208179922728
1119,2020,Dairy products and birds’ eggs,Netherlands,0.08044894887133737
1120,2020,Dairy products and birds’ eggs,France,0.06822279499380073
1121,2020,Dairy products and birds’ eggs,South Africa,0.03768243369187909
1122,2020,Dairy products and birds’ eggs,Russian Federation,0.03394291055408709
1123,2020,Dairy products and birds’ eggs,Poland,0.03351724259408419
1124,2020,Dairy products and birds’ eggs,Italy,0.02278632272262287
1125,2020,Dairy products and birds’ eggs,Denmark,0.02095226083932912
1126,2020,Dairy products and birds’ eggs,United Kingdom,0.02094245076580577
1127,2020,Dairy products and birds’ eggs,Belgium,0.019787628844928278
1128,2020,Dairy products and birds’ eggs,Malaysia,0.01934945474955502
1129,2020,Dairy products and birds’ eggs,Belarus,0.018530367001682643
1130,2020,Dairy products and birds’ eggs,Argentina,0.018377826232500245
1131,2020,Dairy products and birds’ eggs,Thailand,0.017777101402129826
1132,2020,Dairy products and birds’ eggs,United Arab Emirates,0.017077072462415292
1133,2020,Dairy products and birds’ eggs,Ireland,0.016753163636445897
1134,2020,Dairy products and birds’ eggs,Saudi Arabia,0.015433178392319107
1135,2020,Dairy products and birds’ eggs,Portugal,0.012242758300374235
1136,2020,Dairy products and birds’ eggs,Ukraine,0.011842856340264694
1137,2020,Dairy products and birds’ eggs,Australia,0.011495636600041412
1138,2020,Dairy products and birds’ eggs,Uganda,0.011420977643066287
1139,2020,Dairy products and birds’ eggs,Brazil,0.010708871171276111
1140,2020,Dairy products and birds’ eggs,Nicaragua,0.008909786855747484
1141,2020,Dairy products and birds’ eggs,Spain,0.008850780456775035
1142,2020,Dairy products and birds’ eggs,Serbia,0.008471540953957163
1143,2020,Dairy products and birds’ eggs,Israel,0.008066241509491721
1144,2020,Dairy products and birds’ eggs,"China, Hong Kong SAR",0.008019885093651568
1145,2020,Dairy products and birds’ eggs,Latvia,0.007182512479524285
1146,2020,Dairy products and birds’ eggs,Uruguay,0.007140418954640418
1147,2020,Dairy products and birds’ eggs,Lithuania,0.006842366670121504
1148,2020,Dairy products and birds’ eggs,Greece,0.006256589036919618
1149,2020,Dairy products and birds’ eggs,Bosnia Herzegovina,0.0058492347440123995
1150,2020,Dairy products and birds’ eggs,Mexico,0.005497522199850828
1151,2020,Dairy products and birds’ eggs,Turkey,0.005350543865817987
1152,2020,Dairy products and birds’ eggs,Croatia,0.0051118581133889375
1153,2020,Dairy products and birds’ eggs,Czechia,0.004846956613181261
1154,2020,Dairy products and birds’ eggs,Kazakhstan,0.004706026940043412
1155,2020,Dairy products and birds’ eggs,Fiji,0.004702188896926679
1156,2020,Dairy products and birds’ eggs,Peru,0.004535897267767215
1157,2020,Dairy products and birds’ eggs,Estonia,0.004393143806299843
1158,2020,Dairy products and birds’ eggs,Hungary,0.004247049379698754
1159,2020,Dairy products and birds’ eggs,Kenya,0.003549334662066409
1160,2020,Dairy products and birds’ eggs,Slovenia,0.003446805147266919
1161,2020,Dairy products and birds’ eggs,Sweden,0.0031175387065579367
1162,2020,Dairy products and birds’ eggs,Zambia,0.0030356062126986774
1163,2020,Dairy products and birds’ eggs,Romania,0.002781898199939929
1164,2020,Dairy products and birds’ eggs,India,0.0027809140257138458
1165,2020,Dairy products and birds’ eggs,Uzbekistan,0.0025991991416874716
1166,2020,Dairy products and birds’ eggs,El Salvador,0.002281602829438245
1167,2020,Dairy products and birds’ eggs,Cyprus,0.0021280228553604685
1168,2020,Dairy products and birds’ eggs,Finland,0.0018498136204178248
1169,2020,Dairy products and birds’ eggs,Viet Nam,0.0016773081144344942
1170,2020,Dairy products and birds’ eggs,China,0.0010939737615872685
1171,2020,Dairy products and birds’ eggs,Singapore,0.0010011505255832296
1172,2020,Dairy products and birds’ eggs,Slovakia,0.0009335685833809778
1173,2020,Dairy products and birds’ eggs,Paraguay,0.0006868787479388437
1174,2020,Dairy products and birds’ eggs,Colombia,0.0006709944519684974
1175,2020,Dairy products and birds’ eggs,Philippines,0.0006304707195383056
1176,2020,Dairy products and birds’ eggs,Canada,0.0005878791641267965
1177,2020,Dairy products and birds’ eggs,Kuwait,0.0005012649462620055
1178,2020,Dairy products and birds’ eggs,Morocco,0.00042185545468169654
1179,2020,Dairy products and birds’ eggs,Switzerland,0.00041995151589067567
1180,2020,Dairy products and birds’ eggs,Indonesia,0.00028967354499157314
1181,2020,Dairy products and birds’ eggs,Bulgaria,0.00022192279749409075
1182,2020,Dairy products and birds’ eggs,Bolivia (Plurinational State of),0.00017647053212467806
1183,2020,Dairy products and birds’ eggs,Namibia,0.00014349523160849298
1184,2020,Dairy products and birds’ eggs,Mauritius,0.000138248940598518
1185,2020,Dairy products and birds’ eggs,Dem. Rep. of the Congo,0.00011764006036475344
1186,2020,Dairy products and birds’ eggs,Senegal,0.00011443986767860916
1187,2020,Dairy products and birds’ eggs,Japan,0.0001143123393253036
1188,2020,Dairy products and birds’ eggs,Kyrgyzstan,8.299925636479946e-05
1189,2020,Dairy products and birds’ eggs,United Rep. of Tanzania,7.620208707990317e-05
1190,2020,Dairy products and birds’ eggs,Jordan,6.514312509410341e-05
1191,2020,Dairy products and birds’ eggs,Luxembourg,5.047102579953727e-05
1192,2020,Dairy products and birds’ eggs,Guatemala,4.970979106179277e-05
1193,2020,Dairy products and birds’ eggs,Norway,4.6872620384023946e-05
1194,2020,Dairy products and birds’ eggs,Georgia,3.9160711969551915e-05
1195,2020,Dairy products and birds’ eggs,State of Palestine,3.624067341040311e-05
1196,2020,Dairy products and birds’ eggs,Rep. of Korea,3.180825473367036e-05
1197,2020,Dairy products and birds’ eggs,Dominican Rep.,3.092675628533134e-05
1198,2020,Dairy products and birds’ eggs,Zimbabwe,2.4862355982232942e-05
1199,2020,Dairy products and birds’ eggs,Guyana,1.596763681063446e-05
1200,2020,Dairy products and birds’ eggs,Sri Lanka,6.313789352838461e-06
1201,2020,Dairy products and birds’ eggs,Benin,5.409132374791805e-06
1202,2020,Dairy products and birds’ eggs,Lebanon,5.32877477400005e-06
1203,2020,Dairy products and birds’ eggs,Armenia,4.476111431779677e-06
1204,2020,Dairy products and birds’ eggs,Azerbaijan,3.8069300482906544e-06
1205,2020,Dairy products and birds’ eggs,Iceland,3.2505004407653713e-06
1206,2020,Dairy products and birds’ eggs,North Macedonia,3.0902602798507064e-06
1207,2020,Dairy products and birds’ eggs,Belize,2.9074952921408755e-06
1208,2020,Dairy products and birds’ eggs,Jamaica,2.4335416824528516e-06
1209,2020,Dairy products and birds’ eggs,Pakistan,1.8100239936728685e-06
1210,2020,Dairy products and birds’ eggs,Nigeria,1.2806969908531688e-06
1211,2020,Dairy products and birds’ eggs,Rep. of Moldova,1.1932831199532044e-06
1212,2020,Dairy products and birds’ eggs,Madagascar,4.3118214823050385e-07
1213,2020,Dairy products and birds’ eggs,"China, Macao SAR",2.946778624179938e-07
1214,2020,Dairy products and birds’ eggs,Ecuador,1.9596177514993552e-07
1215,2020,Dairy products and birds’ eggs,Niger,7.103356259943907e-08
1216,2020,Dairy products and birds’ eggs,Albania,6.586963084755636e-08
1217,2020,Dairy products and birds’ eggs,Qatar,2.7905831202476828e-08
1218,2020,Dairy products and birds’ eggs,Myanmar,1.828481767957311e-08
1219,2020,Dairy products and birds’ eggs,Montenegro,1.7156719217121864e-08
1220,2020,Dairy products and birds’ eggs,Burundi,8.14462156467152e-09
1221,2020,Dairy products and birds’ eggs,Brunei Darussalam,3.812176983673456e-09
1222,2020,Dairy products and birds’ eggs,Lesotho,8.36639282193454e-10
1223,2020,Dairy products and birds’ eggs,Mongolia,5.069568362504867e-10
1224,2020,Dairy products and birds’ eggs,Barbados,5.200216616146628e-11
1225,2020,Dairy products and birds’ eggs,Aruba,0.0
1226,2020,Dairy products and birds’ eggs,Bermuda,0.0
1227,2020,Dairy products and birds’ eggs,Botswana,0.0
1228,2020,Dairy products and birds’ eggs,Cabo Verde,0.0
1229,2020,Dairy products and birds’ eggs,Cambodia,0.0
1230,2020,Dairy products and birds’ eggs,Comoros,0.0
1231,2020,Dairy products and birds’ eggs,Congo,0.0
1232,2020,Dairy products and birds’ eggs,Gambia,0.0
1233,2020,Dairy products and birds’ eggs,Grenada,0.0
1234,2020,Dairy products and birds’ eggs,Kiribati,0.0
1235,2020,Dairy products and birds’ eggs,Lao People's Dem. Rep.,0.0
1236,2020,Dairy products and birds’ eggs,Mauritania,0.0
1237,2020,Dairy products and birds’ eggs,Sao Tome and Principe,0.0
1238,2020,Dairy products and birds’ eggs,Seychelles,0.0
1239,2020,Dairy products and birds’ eggs,Tajikistan,0.0
1240,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",China,0.16391037313487355
1241,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Norway,0.12403278836734417
1242,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Thailand,0.08324757170741526
1243,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Spain,0.060093712089594804
1244,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",USA,0.05326977755987156
1245,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Morocco,0.03574112211620022
1246,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Russian Federation,0.035444150057356315
1247,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Viet Nam,0.032423799287529226
1248,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Ecuador,0.027186486843351988
1249,2016,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Netherlands,0.027174323065987722
